week,elAppWT,elScanWT,urScanWT,OT
0,34.640497,0.146951,1.424997,0.496683
1,34.055816,0.181401,1.907315,0.643242
2,34.413359,0.167501,2.228425,0.660760
3,28.900846,0.159414,1.789941,0.885305
4,26.875847,0.192736,2.442412,1.555621
5,47.421251,0.157739,1.217820,0.145921
6,57.203541,0.164490,0.899597,0.470080
7,49.321719,0.136270,1.863098,0.597074
8,44.450657,0.159802,2.078652,0.604552
9,40.495926,0.179480,1.291386,0.461287
10,40.858293,0.188383,1.657158,0.778680
11,32.520125,0.219911,2.308797,1.021573
12,31.454119,0.166764,2.210005,0.944950
13,34.365093,0.170326,2.240643,1.126617
14,43.567802,0.174044,1.693958,0.169706
15,55.081710,0.159231,2.038120,0.987643
16,69.214102,0.183233,1.724840,0.969625
17,79.552070,0.131903,1.973823,0.966149
18,86.634383,0.192769,2.459853,1.769810
19,99.608619,0.162226,2.522549,1.310463
20,92.195136,0.172498,1.937672,0.939525
21,80.015961,0.165987,1.676576,0.497633
22,70.263603,0.149883,2.065407,0.635843
23,79.487587,0.192419,2.050289,0.903874
24,87.515569,0.148808,1.572659,0.508022
25,79.673777,0.155222,1.902888,0.492089
26,72.893505,0.172586,2.687448,1.739172
27,81.409991,0.157528,1.814731,0.907563
28,90.432723,0.149618,2.022621,0.820741
29,97.946016,0.187745,2.024709,1.357694
30,105.480080,0.171710,2.408417,0.866157
31,108.621317,0.175501,1.664942,0.806965
32,104.531936,0.152296,1.522606,0.720511
33,100.219085,0.143781,1.961899,0.228610
34,94.572004,0.162952,2.126512,0.637648
35,92.465577,0.140530,2.907941,1.414497
36,92.298577,0.150002,1.524799,0.537820
37,88.833541,0.165736,1.667345,0.549095
38,80.261656,0.201713,2.023934,0.932948
39,87.264495,0.159092,1.766796,0.504016
40,88.650159,0.174760,1.970370,0.591183
41,98.360502,0.175461,2.237410,0.638798
42,95.445212,0.179850,2.454086,1.323737
43,87.838205,0.138468,2.009566,0.612295
44,94.351412,0.145533,1.503662,0.509154
45,95.942136,0.162622,1.720473,0.970613
46,92.803402,0.183789,2.227908,0.962711
47,95.109935,0.164890,1.531130,0.514164
48,95.101230,0.216859,2.714569,1.356471
49,92.342596,0.205660,1.790622,1.081443
50,90.671894,0.162932,2.435685,1.321684
51,105.845848,0.174098,1.963940,0.657511
52,112.426805,0.210188,2.269107,1.058359
53,122.038299,0.182321,2.484815,1.006741
54,105.142309,0.150314,2.478461,1.018900
55,112.000758,0.137028,1.584760,0.839313
56,112.796512,0.154970,1.757200,0.924804
57,103.203032,0.174805,2.170411,0.965845
58,95.313420,0.154025,1.759713,0.660458
59,104.150865,0.166272,1.591796,0.567760
60,101.223728,0.199005,1.481981,0.446467
61,101.915331,0.176950,2.632477,1.078193
62,96.819517,0.177422,2.071943,1.236927
63,87.411157,0.166819,1.795381,0.528078
64,84.383276,0.173325,1.753166,1.244696
65,74.981519,0.166383,2.221546,0.958920
66,78.026718,0.165602,1.995800,1.286096
67,77.758897,0.176408,2.093528,0.982852
68,90.816183,0.186702,1.911090,0.641048
69,99.197396,0.149074,1.804584,0.841018
70,87.377504,0.159011,2.007113,0.912508
71,75.023108,0.178996,2.698967,1.765067
72,62.878833,0.196254,1.429369,0.663420
73,70.034317,0.223542,2.256851,1.388152
74,68.301223,0.178528,2.021995,0.545235
75,75.177213,0.185448,1.779797,0.192968
76,80.988158,0.170073,2.108811,1.038625
77,84.122996,0.190409,1.837477,0.826144
78,79.463618,0.156059,1.473825,0.513552
79,89.960722,0.175333,2.352408,1.214730
80,99.321134,0.208806,1.819063,1.019301
81,98.075393,0.161464,2.141177,0.893751
82,97.784680,0.170275,2.336991,1.347909
83,108.158508,0.166440,1.406852,0.213430
84,119.883091,0.152387,2.117382,0.882149
85,119.078097,0.173631,1.548797,0.893949
86,123.600533,0.203814,2.972107,1.854709
87,125.975225,0.175719,1.654964,0.860685
88,129.695007,0.195912,2.572390,1.481065
89,116.416550,0.170294,1.510034,0.240375
90,113.715901,0.194055,2.706970,1.601214
91,117.754349,0.175859,2.126426,0.603881
92,105.816321,0.184639,2.340217,1.661481
93,84.270054,0.179381,2.063562,0.557892
94,93.223873,0.157970,1.803748,1.296883
95,101.415221,0.183869,2.255358,1.260180
96,102.579858,0.223139,2.270521,0.568171
97,96.046548,0.212433,1.859786,0.939165
98,86.898958,0.169386,1.690039,0.914305
99,83.361244,0.193071,1.933260,0.835071
100,90.711138,0.184121,1.647516,0.118438
101,93.626339,0.132316,1.821282,0.885225
102,101.662766,0.184852,1.946614,0.627617
103,93.119712,0.230043,1.949925,0.911530
104,102.560870,0.168803,2.690975,1.411707
105,97.949058,0.159883,1.807669,0.198755
106,103.572562,0.177487,2.341804,1.231920
107,100.037925,0.188269,2.855150,1.443371
108,98.984858,0.143709,1.925840,0.933877
109,93.431823,0.153919,2.245156,0.911787
110,100.003593,0.216984,2.232637,0.615236
111,104.158185,0.242413,2.242322,0.983091
112,104.166169,0.188660,1.632454,0.972469
113,103.414269,0.198853,2.102115,1.034429
114,101.621508,0.184138,2.302144,1.359876
115,109.534588,0.175227,1.932121,0.573072
116,108.898431,0.188863,1.937796,0.456188
117,107.435428,0.159057,2.326865,0.467085
118,115.082249,0.168443,2.046720,0.967195
119,97.310944,0.196151,2.017007,0.999032
120,101.341175,0.182879,1.935324,1.002082
121,111.712919,0.147760,2.272770,0.573660
122,104.945867,0.176197,2.102306,1.305874
123,105.979209,0.174215,1.555104,0.575899
124,123.062471,0.177614,2.370471,1.383224
125,135.514853,0.206890,1.770925,1.301945
126,134.825411,0.175598,2.700269,0.909623
127,141.372909,0.157547,2.372450,0.848920
128,151.630381,0.179619,2.228019,1.043905
129,146.547687,0.152354,2.191177,0.541928
130,137.812210,0.168737,1.983966,0.956801
131,131.525862,0.210753,1.436630,0.509862
132,131.558309,0.137798,2.485218,0.844573
133,130.427238,0.182002,2.725975,1.353277
134,105.472667,0.239202,1.867835,0.710444
135,88.031826,0.147511,1.777393,0.823648
136,84.180821,0.167203,1.402276,0.593768
137,70.706855,0.150604,2.307250,0.821545
138,80.982426,0.162335,1.320634,0.591350
139,96.441612,0.211857,2.026732,0.828899
140,85.899137,0.154156,1.758370,0.629207
141,76.468572,0.172795,2.701819,1.804803
142,85.618286,0.158044,2.147554,0.970129
143,79.177879,0.145939,1.726297,0.484216
144,76.073843,0.207811,1.729558,0.534828
145,68.088268,0.165200,0.984835,0.203668
146,42.029205,0.182083,1.894913,0.609757
147,34.556234,0.178631,2.171641,0.874906
148,36.479569,0.149253,2.286828,1.306172
149,46.863699,0.184772,1.578059,0.111752
150,53.929798,0.143554,1.612335,0.910969
151,61.363991,0.159916,2.216678,0.987837
152,67.968376,0.178712,2.328154,1.240369
153,69.737553,0.141989,1.949685,1.667565
154,60.592646,0.185092,2.251192,0.632063
155,63.534837,0.176120,1.413760,0.267689
156,71.745649,0.154618,1.904715,1.064187
157,53.974107,0.167920,2.541768,1.942933
158,47.609581,0.174478,1.901742,0.712059
159,42.364970,0.158583,1.760147,0.835129
160,51.149114,0.171782,1.523141,0.312064
161,43.024448,0.156322,2.035106,0.546801
162,32.667707,0.162314,1.964944,1.252397
163,14.519927,0.150238,2.205859,0.936439
164,12.779391,0.120820,2.258149,0.516207
165,17.314649,0.145692,1.534341,0.651907
166,23.871374,0.154693,2.391859,0.936831
167,17.193921,0.171759,1.707531,0.555770
168,23.063553,0.142158,1.444384,0.539861
169,20.293152,0.176080,1.884069,1.359924
170,11.935552,0.172589,2.832143,1.606886
171,10.595054,0.182934,2.000610,0.530850
172,13.714687,0.121110,1.535274,0.291949
173,19.627073,0.192531,1.153561,0.197185
174,26.219388,0.187301,1.844086,0.642408
175,33.246263,0.125882,2.314152,0.887631
176,30.984993,0.195112,2.586545,1.033910
177,31.342732,0.201659,2.700791,1.454697
178,39.674311,0.120307,2.419327,1.151826
179,64.345347,0.170333,2.315102,1.236732
