week,elAppWT,elScanWT,urScanWT,OT
0,35.208203,0.102733,2.700053,1.721083
1,20.528892,0.075014,2.267875,1.603388
2,11.045387,0.072652,2.119245,1.108851
3,18.713617,0.062671,2.316744,1.123108
4,21.032719,0.086403,3.381877,1.834169
5,18.203346,0.086164,2.594740,1.113441
6,26.128662,0.080196,2.927277,1.448981
7,29.450619,0.113588,2.262465,1.138661
8,26.679273,0.072982,2.789708,1.365314
9,15.334690,0.099256,2.459047,1.223289
10,15.231943,0.091641,2.369317,1.123185
11,10.336528,0.049938,2.092665,0.964334
12,10.992109,0.089348,2.969750,1.815558
13,9.534137,0.069270,2.225026,1.337979
14,10.916873,0.065418,2.300202,0.566920
15,8.767561,0.111242,2.482896,1.246623
16,13.593999,0.074678,2.127970,1.349605
17,23.969896,0.049235,2.293639,1.014078
18,28.936051,0.105579,2.008564,0.355954
19,24.093594,0.077635,2.664174,1.650519
20,23.012855,0.083885,1.926832,0.644708
21,19.708606,0.066718,2.766406,0.947463
22,17.380204,0.064524,2.137138,0.644221
23,16.351561,0.061346,2.348411,1.467407
24,11.804209,0.098587,2.809616,1.233198
25,15.573622,0.076345,2.178783,1.411172
26,11.801921,0.072548,2.678335,1.386493
27,9.899554,0.057328,1.998688,0.670810
28,14.012593,0.074877,2.984045,1.921722
29,20.835620,0.092249,2.478179,1.311503
30,20.909995,0.093299,2.405141,1.000994
31,12.711622,0.078338,2.432883,1.317473
32,19.130818,0.078262,2.597277,0.983142
33,15.176026,0.072868,2.888746,1.020120
34,9.341816,0.057176,2.719227,0.723916
35,19.766307,0.049358,2.227160,0.422964
36,19.118716,0.073946,2.233984,0.987548
37,32.194555,0.092514,2.922965,1.453115
38,22.421668,0.095990,3.534478,1.925326
39,9.716828,0.079206,2.453415,1.842387
40,7.656203,0.131239,2.543800,1.201683
41,13.963475,0.074066,1.642720,0.201638
42,18.373836,0.087657,2.532975,1.433598
43,17.392855,0.123644,2.484248,1.129358
44,19.669244,0.091307,2.483934,1.104658
45,19.980066,0.063377,2.184403,0.957412
46,14.781421,0.078886,2.390629,1.043977
47,18.260699,0.084321,2.746963,1.390385
48,20.225354,0.081923,2.953917,0.896255
49,18.780598,0.056215,2.184454,0.967945
50,10.960154,0.073884,2.550942,1.484170
51,12.618117,0.081915,2.650580,0.928759
52,20.594082,0.075551,2.948090,1.740424
53,20.669647,0.104265,2.376373,1.131321
54,27.968687,0.076602,2.441712,1.399447
55,21.364650,0.072547,2.471042,0.981277
56,16.385539,0.071292,2.406984,0.382921
57,21.859285,0.067084,2.564146,1.033141
58,24.378875,0.118705,2.078901,0.683913
59,35.766551,0.094022,1.887232,0.968621
60,33.429315,0.064258,2.527105,0.968072
61,22.661628,0.081766,2.162860,1.068871
62,11.999251,0.079219,2.440051,1.085169
63,5.671981,0.078997,2.814821,0.986339
64,10.316204,0.100882,1.688579,1.400284
65,11.949420,0.082518,2.561309,1.059825
66,9.754993,0.083795,2.757065,1.327556
67,12.430095,0.071334,1.642333,0.327873
68,13.233503,0.079695,2.319970,1.156327
69,21.554533,0.095451,2.341978,1.165541
70,17.397463,0.055176,3.018867,1.465824
71,21.497557,0.071287,2.351455,1.415562
72,20.345788,0.074551,2.305460,1.852270
73,22.154089,0.068496,3.567740,1.438703
74,18.239894,0.060363,2.881528,1.065899
75,17.562375,0.068021,2.538107,1.493492
76,17.711701,0.104998,2.668326,1.482224
77,14.725402,0.066081,1.877452,0.677540
78,16.685710,0.068711,1.948940,0.568156
79,16.176709,0.063587,2.299357,0.918544
80,19.984086,0.077763,3.103651,1.734063
81,17.118655,0.074229,2.114974,1.052699
82,20.206247,0.077159,2.357759,1.245603
83,24.125918,0.077654,2.896355,1.448639
84,17.782187,0.072548,2.448151,1.291123
85,13.557373,0.107144,2.253416,0.874174
86,7.780594,0.066416,2.289994,1.097831
87,9.116490,0.064818,2.350296,0.930070
88,9.237541,0.089656,1.872418,0.263495
89,12.239184,0.076636,3.139806,1.905275
90,17.344492,0.074865,2.496446,1.472672
91,19.995581,0.062661,2.736992,1.395972
92,16.289444,0.081996,1.749766,0.562365
93,9.025756,0.071434,1.892133,0.966631
94,13.158113,0.078773,2.334890,1.166897
95,9.706125,0.079831,2.180392,1.849019
96,9.047918,0.079581,2.189945,1.054117
97,14.493038,0.082883,2.427151,1.429346
98,16.163008,0.073919,2.810651,1.162163
99,21.637599,0.077948,2.356707,0.976034
100,19.853047,0.066077,2.583372,1.123831
101,11.817276,0.076890,2.353968,1.028594
102,9.796925,0.109440,2.385171,1.527257
103,8.215168,0.078249,3.038017,1.533373
104,22.895307,0.079888,1.708952,0.646372
105,25.295563,0.079578,2.934589,1.498230
106,14.231231,0.086818,2.747307,1.442476
107,6.974895,0.075039,2.273580,0.903158
108,7.853023,0.059761,1.438841,0.529643
109,9.050070,0.064512,2.937881,1.431657
110,13.014440,0.115547,2.485370,1.494563
111,26.537551,0.070301,2.579582,1.289308
112,14.340702,0.078322,3.169022,1.135154
113,8.455771,0.066335,2.930492,1.329088
114,11.008138,0.070802,3.269046,1.634899
115,8.008331,0.056190,2.234258,0.684849
116,17.355108,0.063702,2.264043,0.996135
117,19.749221,0.073176,1.946445,0.996808
118,20.867164,0.081172,3.742317,1.856841
119,13.979715,0.070382,3.010904,1.502696
120,17.173685,0.063079,2.697716,1.486430
121,10.444812,0.066591,2.641835,0.660772
122,23.740054,0.101180,2.464963,1.579270
123,29.543825,0.093697,2.520217,1.444766
124,20.675299,0.079575,2.124113,1.048801
125,23.976588,0.077698,2.046793,0.971373
126,31.036861,0.098440,2.151935,0.692779
127,32.437271,0.088527,2.900201,1.451269
128,39.144615,0.083119,2.165142,0.723361
129,32.363269,0.076032,1.514943,0.555939
130,27.797327,0.072972,2.540295,1.485052
131,33.505196,0.078038,1.070826,0.168224
132,24.203414,0.108326,2.142881,1.019567
133,19.128781,0.087744,2.423940,0.904744
134,22.437596,0.076087,1.601810,1.088335
135,18.708867,0.082520,2.270573,1.004336
136,19.540094,0.068610,2.746980,0.908190
137,19.622281,0.070967,3.086381,1.091539
138,9.695316,0.094578,2.521688,1.037960
139,9.807286,0.112351,2.406678,0.776268
140,13.117175,0.085811,2.510206,0.977453
141,16.112167,0.090156,2.502792,1.445420
142,11.130861,0.070347,2.701867,1.132552
143,10.717674,0.081077,3.476822,1.360263
144,21.214155,0.078585,2.128052,0.513450
145,22.186699,0.078480,2.340562,1.485186
146,22.585842,0.057970,1.663471,0.709043
147,30.990660,0.090612,2.402207,1.067908
148,27.979554,0.066761,1.318797,0.189312
149,26.512295,0.072207,1.923408,0.962532
150,31.040887,0.100433,2.437312,1.118078
151,21.776694,0.077867,2.134222,1.454633
152,12.544692,0.089860,2.603208,1.058774
153,9.119064,0.064170,2.803217,1.835748
154,13.896593,0.089629,2.544601,0.782268
155,10.208579,0.077833,2.023307,1.120224
156,20.366822,0.106980,2.266002,1.552357
157,17.910948,0.085373,3.401951,1.116575
158,15.906003,0.066555,2.643702,1.742931
159,9.871151,0.064853,2.769396,1.334935
160,10.750471,0.052021,2.151679,1.067304
161,21.242670,0.120034,3.195701,1.678820
162,15.620931,0.087307,2.604897,1.506213
163,14.638212,0.084569,3.207289,1.493248
164,22.357869,0.067058,1.608813,0.690235
165,18.704415,0.082874,2.420974,0.731522
166,26.754906,0.079642,1.812773,0.558167
167,39.089371,0.073860,2.074332,0.626619
168,52.838530,0.067425,2.472882,1.208507
169,53.116687,0.091199,2.578064,1.200254
170,48.032471,0.056454,3.349784,1.476031
171,64.939915,0.095431,2.271307,1.035603
172,67.417743,0.093427,2.258929,1.250293
173,60.765550,0.077337,2.785066,1.159457
174,55.380866,0.081460,1.993265,0.909837
175,33.246109,0.079016,3.082089,1.961384
