week,elAppWT,elScanWT,urScanWT,OT
0,24.438021,0.073219,1.833897,0.651312
1,16.650020,0.082475,1.676084,0.269937
2,16.298920,0.100295,1.648103,1.052212
3,11.824901,0.087202,2.592623,1.440425
4,25.470808,0.095237,1.468762,0.610088
5,30.237583,0.078572,2.359576,1.067227
6,20.766493,0.093299,2.290827,0.685183
7,8.381768,0.078908,1.796545,0.519138
8,8.063694,0.059867,1.428623,0.157415
9,10.536564,0.078154,2.355819,0.986876
10,14.219069,0.106063,2.300350,1.096200
11,28.613335,0.058949,1.635145,0.871010
12,16.921446,0.100034,2.746637,1.076787
13,9.912317,0.072729,2.075533,0.847824
14,13.577916,0.072954,2.570835,1.473353
15,10.042673,0.052133,2.068491,0.624997
16,19.877086,0.061602,2.322755,0.958206
17,24.605208,0.101603,1.980465,0.988662
18,27.796044,0.073139,3.077395,1.506761
19,21.009086,0.080892,2.838917,1.423406
20,24.009838,0.069439,2.567330,1.442579
21,17.098499,0.073438,2.444525,0.595702
22,30.796129,0.080232,2.329538,1.552017
23,39.697263,0.072272,1.722635,1.296521
24,33.535139,0.086165,2.111777,0.982113
25,36.850182,0.096152,1.988326,0.610899
26,45.934025,0.090432,1.638072,0.602022
27,49.512466,0.099690,2.386583,1.007150
28,53.006627,0.078811,1.998508,0.310636
29,43.406417,0.068155,1.727143,0.545344
30,39.589600,0.078392,2.320533,1.482520
31,46.501995,0.074810,1.350995,0.178953
32,39.806421,0.091640,1.714019,0.580793
33,31.521917,0.077427,2.114691,0.825444
34,37.433291,0.054107,1.813156,1.108841
35,34.555170,0.076947,2.135461,0.940970
36,36.285924,0.067918,1.623912,0.526192
37,36.839303,0.083081,2.448917,1.039817
38,21.995499,0.089676,1.991991,0.981400
39,19.573154,0.101216,2.283269,0.677179
40,23.519672,0.076667,1.977694,0.905855
41,29.384092,0.084402,2.421913,1.085244
42,25.931730,0.077231,2.949090,1.073651
43,23.229497,0.089413,3.092515,1.316398
44,33.916152,0.076087,1.677126,0.471428
45,37.168248,0.086592,2.011793,1.369497
46,39.962560,0.063087,1.663313,0.612701
47,49.009768,0.089800,2.407888,1.036140
48,48.871583,0.081008,1.657476,0.214710
49,47.209854,0.085656,1.962143,0.632898
50,51.263548,0.098070,2.667649,1.105370
51,48.842250,0.083022,2.063006,1.435089
52,36.761865,0.097115,2.497000,0.726449
53,29.098330,0.067105,2.488796,1.418222
54,34.755501,0.079250,2.568927,0.708147
55,29.472598,0.074996,1.557306,0.350971
56,39.300250,0.087124,2.507327,1.496214
57,42.366257,0.076847,2.661578,1.028977
58,40.618045,0.087900,2.238613,1.365407
59,32.267634,0.056714,1.936885,0.921380
60,15.697656,0.045359,2.268743,1.001773
61,22.662421,0.108587,2.588823,1.569232
62,18.450606,0.090027,2.099020,1.075454
63,18.475092,0.089676,2.896989,1.057675
64,28.108050,0.068714,1.517942,0.293804
65,24.875598,0.083660,1.909013,0.669879
66,33.513453,0.072938,1.546510,0.521204
67,46.638834,0.067584,1.801747,0.239771
68,64.357525,0.068715,2.219024,0.799378
69,67.015564,0.098172,2.121856,0.749503
70,61.090175,0.097527,2.395797,1.307554
71,79.120697,0.082672,2.078990,0.630111
72,84.153179,0.099359,1.758543,1.210257
73,79.789628,0.076286,2.584687,0.739778
74,78.205355,0.074836,1.393143,0.159488
75,59.799919,0.070446,2.230350,1.527420
76,48.732573,0.075092,2.559240,0.726530
77,35.511866,0.074538,2.005110,0.932009
78,41.136686,0.100253,2.257183,0.427112
79,47.622971,0.083729,3.093318,1.162080
80,33.427133,0.063313,2.453868,0.720066
81,43.892668,0.078778,1.390909,1.064275
82,38.924539,0.081861,2.236805,0.994651
83,31.819332,0.085702,1.815956,0.862778
84,22.271431,0.081669,1.674558,0.523962
85,13.751602,0.075263,2.268790,0.554591
86,12.209502,0.080579,2.330653,0.794863
87,18.162222,0.066178,2.178471,0.740801
88,38.635433,0.114176,2.609101,1.424121
89,48.696565,0.077824,1.643010,1.000305
90,41.305190,0.092649,1.879232,0.621955
91,44.147619,0.080454,1.876793,0.994505
92,42.354002,0.067304,1.521991,0.607596
93,35.965684,0.067911,2.020838,0.911253
94,35.330357,0.087554,2.229456,0.605980
95,46.419609,0.087732,2.025387,0.536492
96,54.700822,0.075777,1.435010,0.474039
97,59.090321,0.065615,2.199187,0.131723
98,61.656042,0.079056,2.433572,0.588235
99,54.672610,0.074033,2.128489,1.024010
100,49.451749,0.056870,2.116032,1.227964
101,55.322030,0.069950,2.057314,0.732934
102,59.342502,0.083467,2.303031,0.927956
103,54.300038,0.073724,2.567268,1.014125
104,64.125335,0.068458,2.681002,0.765426
105,65.650144,0.080534,2.671198,1.546609
106,83.986440,0.083924,2.782134,1.385279
107,79.065585,0.100624,2.466379,1.348617
108,69.743472,0.064669,2.343146,0.606119
109,64.550609,0.067196,2.343098,0.691538
110,56.558352,0.086436,2.335914,1.445005
111,50.382602,0.081821,2.104498,0.946912
112,47.907490,0.071267,2.087395,1.170808
113,51.947838,0.076290,2.498018,1.366871
114,51.342334,0.085437,2.784202,1.216871
115,46.930082,0.073388,2.127170,0.612971
116,33.450981,0.083460,2.982636,1.058369
117,15.004548,0.054379,1.579697,0.351005
118,18.566188,0.091940,1.745285,0.699767
119,17.151787,0.088031,1.660318,0.531954
120,21.472787,0.101000,2.342153,1.493310
121,20.026349,0.065356,2.036600,0.994583
122,26.960276,0.068769,1.683839,1.328763
123,25.009908,0.076265,1.627710,0.938523
124,17.373759,0.111140,2.798358,1.407325
125,12.977772,0.057365,2.725723,0.989967
126,24.311045,0.061919,1.963701,0.631336
127,24.316810,0.065754,2.125961,0.941981
128,23.348429,0.070712,2.653916,0.936031
