week,elAppWT,elScanWT,urScanWT,OT
0,14.700678,0.206465,3.045307,1.010830
1,23.678307,0.193709,4.004455,1.295112
2,29.194072,0.194069,2.360181,0.479783
3,25.514768,0.187766,3.128134,0.988094
4,24.862863,0.155024,2.176674,0.586930
5,19.684798,0.181673,3.031742,0.984365
6,14.384256,0.184027,3.499772,0.682032
7,11.651031,0.186577,2.796064,0.492123
8,13.688033,0.155956,3.076073,0.290182
9,12.655682,0.192495,3.177791,0.608895
10,12.172177,0.135383,3.321526,1.020887
11,10.633608,0.160395,3.346647,0.983497
12,11.007203,0.196963,3.523265,1.281737
13,9.693296,0.137383,3.138778,0.645213
14,12.663558,0.120653,3.257694,0.681170
15,21.764470,0.231638,2.847336,0.324192
16,17.279160,0.163761,3.277246,1.032481
17,15.316817,0.161256,3.352800,1.269004
18,15.972179,0.183479,3.540568,0.476404
19,20.847066,0.164446,3.300484,0.999908
20,16.364545,0.225462,3.402449,0.960596
21,9.333003,0.150381,3.751260,0.584376
22,12.296765,0.171292,3.683692,1.181798
23,12.072156,0.122686,2.717802,0.931173
24,24.620253,0.172602,2.991350,0.357108
25,12.419452,0.215335,2.738400,0.130534
26,9.734946,0.164956,3.279133,1.353939
27,12.927940,0.183579,3.806444,0.551359
28,11.107785,0.132128,2.649406,0.278908
29,15.617947,0.193405,3.198324,1.051581
30,16.486894,0.153164,2.615571,0.934832
31,17.752428,0.199530,3.521516,1.297976
32,18.140477,0.179709,2.551753,0.691185
33,19.587296,0.206402,3.152388,0.962178
34,10.151438,0.185310,3.590718,1.305738
35,17.395653,0.185575,3.450937,0.642160
36,18.203954,0.190365,2.948655,0.968111
37,19.542900,0.172102,3.105239,0.469410
38,14.286209,0.167869,2.424128,0.468550
39,13.944220,0.137287,2.600597,0.609990
40,9.296533,0.174404,2.742516,0.355879
41,9.778089,0.155980,2.769327,0.873802
42,10.125898,0.196770,4.225694,0.898754
43,7.830417,0.123011,3.449824,1.288799
44,10.161057,0.177594,3.044088,0.858780
45,13.217693,0.175037,3.133884,0.809101
46,10.393742,0.204101,2.473802,0.229113
47,10.119869,0.163569,2.569920,0.572639
48,11.664928,0.166075,2.878874,1.104063
49,8.960923,0.149945,2.603268,0.921278
50,15.539976,0.179606,3.328911,0.936437
51,20.950496,0.162558,2.805107,0.554740
