week,elAppWT,elScanWT,urScanWT,OT
0,14.162590,0.097263,2.672885,1.427240
1,22.886838,0.082577,4.168108,1.774299
2,29.550603,0.087991,2.432622,0.985823
3,26.394262,0.072108,2.579177,1.113395
4,25.723211,0.075574,2.464832,0.818469
5,21.739033,0.087977,2.055891,1.121368
6,16.577178,0.098233,2.913784,1.469296
7,11.356396,0.077663,2.448007,0.608069
8,13.017210,0.093651,2.477964,1.094571
9,12.233059,0.076217,2.871423,1.115200
10,11.762218,0.072867,3.273083,1.116979
11,10.103980,0.066825,2.572870,1.123026
12,10.301771,0.093016,2.962213,1.353780
13,9.371504,0.074458,2.755670,0.798237
14,12.379344,0.053336,2.406215,0.750071
15,22.646627,0.099753,2.342936,0.785036
16,17.274308,0.070674,4.036634,1.170922
17,13.986650,0.069598,2.511738,1.410620
18,15.882952,0.093196,2.609507,0.593863
19,21.355018,0.093199,3.070067,1.149805
20,17.252625,0.085112,2.993864,1.476076
21,8.895502,0.060981,2.704354,0.662528
22,11.911684,0.072125,2.889243,1.248625
23,11.883384,0.058092,2.351430,1.031533
24,24.968029,0.074926,2.495716,1.511733
25,13.708641,0.088010,2.043574,0.569934
26,10.334609,0.109432,2.459799,1.489434
27,13.262866,0.062322,3.278165,1.037151
28,10.795001,0.090616,1.602903,0.303587
29,14.282891,0.094986,2.609024,1.167458
30,16.508920,0.070040,3.000136,1.476902
31,18.046188,0.100192,3.186017,1.429677
32,19.567999,0.069351,2.865974,1.596315
33,22.229878,0.098794,2.737860,1.138616
34,11.036626,0.094844,2.919155,1.478149
35,16.478041,0.097639,2.679161,0.728772
36,17.513242,0.072708,2.470504,1.396087
37,19.634472,0.078082,2.172019,0.576476
38,14.820587,0.070313,1.809899,0.585223
39,15.229177,0.074070,2.578655,1.062975
40,8.315682,0.068549,1.579453,0.460539
41,9.126975,0.071621,2.798265,1.725335
42,9.344101,0.093940,2.559350,0.934805
43,7.035623,0.074352,2.818527,1.706455
44,9.456793,0.095029,2.262905,0.970162
45,12.183068,0.076433,2.255122,0.876843
46,9.037084,0.078373,2.403906,0.700060
47,8.999512,0.078147,2.395989,1.047732
48,11.531666,0.096153,2.451527,1.615674
49,7.866893,0.063698,2.833875,1.055303
50,14.452655,0.096461,3.262863,1.469428
51,20.250028,0.061620,2.850398,1.423467
52,19.098836,0.081096,2.681362,1.220039
53,30.824636,0.083648,2.375698,0.739635
54,20.088791,0.079027,2.583568,1.429173
55,19.850699,0.074839,2.341611,1.049835
56,19.811381,0.049998,3.632240,1.830682
57,19.618142,0.067995,2.311909,0.959867
58,31.074131,0.077393,3.752449,1.534352
59,33.323819,0.067206,2.202868,1.204209
60,26.877741,0.094837,2.148870,1.002708
61,43.355678,0.099749,3.398129,1.947517
62,58.155883,0.065056,2.203057,1.034097
63,46.371522,0.070452,2.611123,1.014909
64,30.054970,0.067685,2.871726,1.372932
65,27.256143,0.095365,2.786378,1.226141
66,15.298826,0.083658,2.410685,1.628647
67,11.371651,0.058160,2.220665,0.682638
68,21.065167,0.104797,2.392425,0.722660
69,19.100308,0.074578,2.415078,1.343451
70,17.903531,0.099362,2.929378,1.297270
71,19.150318,0.046399,2.249317,0.640202
72,10.583519,0.069625,2.360701,1.290737
