week,elAppWT,elScanWT,urScanWT,OT
0,13.983317,0.180999,2.423596,1.036444
1,13.098252,0.188166,2.762615,1.296105
2,11.554629,0.202588,1.780450,1.052368
3,13.292032,0.186152,2.711127,0.929971
4,19.615385,0.183019,2.635213,1.279302
5,19.569656,0.187209,2.760127,1.318021
6,9.374645,0.171966,3.256586,0.873997
7,10.218889,0.145430,2.742454,0.939238
8,9.435246,0.144096,2.891649,1.070539
9,11.515678,0.202402,2.230159,1.052710
10,21.619343,0.195954,2.378537,0.839673
11,27.244805,0.200589,2.730824,1.340858
12,29.162537,0.222718,3.259038,1.767534
13,15.567257,0.181642,3.226251,1.308278
14,10.973625,0.192385,3.354795,1.377130
15,14.779685,0.196401,2.599856,0.652738
16,16.579674,0.168370,3.314443,1.531262
17,21.872576,0.158108,3.259078,0.978574
18,34.649513,0.212951,3.891489,1.439021
19,33.354895,0.182263,2.456752,0.987051
20,36.692070,0.166057,2.223376,1.231083
21,29.340819,0.177117,2.412740,0.926633
22,25.466773,0.176474,3.236252,0.658734
23,27.142487,0.195410,3.298270,1.688993
24,27.565217,0.140493,1.904876,0.153490
25,19.165988,0.178307,2.962215,1.309198
26,15.758162,0.198851,3.468207,1.562519
27,15.621648,0.167378,3.259515,2.092736
28,20.711224,0.185526,3.343634,1.528351
29,11.056056,0.164187,3.017064,1.119380
30,7.139887,0.174230,3.233104,1.877381
31,8.536122,0.162982,2.414074,1.473408
32,7.899906,0.168151,2.128228,0.941220
33,8.115303,0.155817,2.463688,1.172184
34,9.712273,0.156692,2.248753,0.905795
35,9.707927,0.170424,1.823799,0.512216
36,8.920970,0.192281,2.557486,0.974524
37,11.361967,0.167799,2.162154,0.475370
38,12.856697,0.201061,1.997167,0.591408
39,11.768187,0.186996,3.092921,1.026129
40,14.610656,0.159772,2.722681,1.514175
41,12.392691,0.184902,2.766757,1.002652
42,15.076611,0.172802,3.240763,0.347188
43,13.795061,0.211030,2.502656,0.701865
44,9.369522,0.150043,3.058669,1.362462
45,15.712968,0.162257,2.800370,0.894331
46,14.061690,0.200323,2.712359,1.388924
47,15.038652,0.184505,2.309585,0.978413
48,7.013834,0.181129,2.437160,1.064778
49,14.918785,0.167037,2.492653,0.866779
50,11.682543,0.161243,2.462936,0.548873
51,9.462831,0.178690,2.536860,0.627303
52,14.043134,0.213212,2.296048,0.925912
53,16.136823,0.207278,3.296953,1.752643
54,12.894424,0.176268,1.684855,0.229027
55,9.277286,0.164661,2.967237,0.593517
56,12.921332,0.188473,3.473861,1.444854
57,19.585566,0.190166,3.335752,1.523843
58,17.313427,0.184164,2.332619,1.053155
59,7.552920,0.180342,2.779724,0.777617
60,10.461273,0.203732,2.741899,0.780507
61,14.228558,0.182303,2.340184,0.603672
62,13.527497,0.155436,1.849373,0.702139
63,15.087029,0.205558,2.837078,0.975580
64,18.450920,0.198835,1.955489,1.142436
65,25.769897,0.224644,2.237254,0.694420
66,23.463846,0.201322,2.167471,0.346074
67,17.772872,0.193696,2.977444,1.733418
68,23.406540,0.187614,2.186202,1.098047
69,18.088797,0.211043,2.652228,1.363841
70,11.172921,0.190626,2.947826,1.329329
71,12.220417,0.181511,2.651982,0.354649
72,12.168674,0.184363,2.556279,1.189107
73,18.069556,0.201580,2.286785,0.517273
74,21.329367,0.177787,2.365266,1.255413
75,23.666641,0.147441,2.692476,0.562440
76,23.808636,0.186544,2.743041,1.497973
77,16.018343,0.160453,2.863242,0.570923
78,7.760590,0.170270,2.704294,0.973464
79,12.012770,0.168136,2.020837,0.843116
80,16.210747,0.187506,2.390703,0.964915
81,8.786908,0.143508,2.887447,1.472185
82,9.299143,0.164809,2.419385,0.604090
83,16.359295,0.178305,2.965741,1.439048
84,16.178912,0.171870,2.071067,0.845457
85,14.001184,0.210892,2.436617,0.650119
86,19.040661,0.209162,3.030315,1.405496
87,20.025075,0.186574,2.487583,0.941046
88,17.175410,0.218871,2.995609,1.417998
89,10.045237,0.192979,3.336054,1.390815
90,7.169623,0.186714,2.238387,1.411792
91,6.639548,0.122424,1.883329,0.236206
92,9.131093,0.133952,3.282350,1.348231
93,14.470424,0.218691,1.727180,0.951850
94,11.909223,0.196391,3.081674,1.372315
95,17.527217,0.213220,1.913254,0.272074
96,15.299031,0.172277,2.795265,0.763401
97,22.904048,0.154504,3.067199,0.710699
98,13.204901,0.192549,2.063678,0.863841
99,16.335743,0.154164,2.285941,0.886196
100,21.993200,0.234257,3.342035,1.646389
101,13.133848,0.174117,2.057330,0.675255
102,11.462768,0.164083,2.567999,0.743366
103,12.568843,0.202088,2.560761,0.952231
104,8.834654,0.181194,2.319482,1.352934
105,10.064438,0.202031,3.172714,1.180448
106,12.326190,0.226885,2.565078,1.134545
107,14.158356,0.176943,2.273076,0.626146
108,7.526047,0.182173,2.476192,1.228451
109,6.957431,0.140813,3.104941,0.949511
110,9.015579,0.183278,2.396925,0.724704
111,6.950747,0.177927,2.414529,0.572978
112,10.480517,0.181114,2.495058,1.207396
113,10.654925,0.183666,2.634629,0.347798
114,19.465548,0.215750,2.764569,1.044283
115,17.328480,0.176870,2.556696,1.208713
116,18.193253,0.202106,2.876742,1.523134
117,29.368252,0.174647,1.804207,0.609760
118,38.125437,0.170184,3.356963,1.743577
119,42.264867,0.205984,2.415771,0.725128
120,38.523062,0.218740,3.088098,0.662999
121,38.468431,0.223433,2.829523,1.336952
122,36.970180,0.170766,2.903996,1.133706
123,24.798006,0.158232,1.425594,0.407917
124,31.097149,0.228852,3.147961,1.293058
125,35.709892,0.199129,2.916564,0.687831
126,22.028100,0.221148,3.313075,1.186106
127,22.651303,0.195802,2.401399,1.318053
128,30.075151,0.181965,2.758398,1.481188
129,22.834822,0.192555,3.057083,1.044838
130,17.083497,0.196926,3.409188,1.330971
131,21.363149,0.197308,2.571379,1.335550
132,26.130500,0.185394,3.775121,1.241006
133,32.455967,0.218416,2.928729,0.853292
134,22.198131,0.178376,2.076233,1.065862
135,20.779054,0.180014,2.768243,0.644750
136,10.780595,0.170170,3.108281,1.650624
137,9.595096,0.173609,2.956227,0.783043
138,13.898576,0.205436,3.810079,1.470577
139,16.540337,0.193152,3.223055,1.292538
140,14.373917,0.174480,3.410574,1.460282
141,8.278399,0.168708,2.190339,0.290314
142,14.418839,0.140177,2.042393,1.256522
143,16.706268,0.162009,3.381783,1.533669
144,28.415840,0.199842,3.288414,1.404106
145,17.174038,0.185586,2.574359,0.743119
146,13.707810,0.168450,4.126221,1.773637
147,17.965485,0.232497,3.194639,1.114460
148,18.973220,0.167039,3.255410,1.361036
149,26.550680,0.207722,3.234231,1.187188
150,24.386807,0.191839,2.797148,1.646151
151,14.280807,0.158710,2.346028,1.516351
152,10.032771,0.183394,2.911851,1.175771
153,17.598950,0.168243,2.570223,1.071134
154,17.744682,0.180284,3.611871,1.775390
155,13.500153,0.229279,3.266579,1.124711
156,18.418489,0.215580,2.829166,1.381003
157,20.349514,0.200566,2.346054,1.132752
158,16.254332,0.171539,2.630765,1.293136
159,9.462779,0.215469,3.299004,1.243838
160,11.964364,0.208447,2.904410,1.107971
161,9.747143,0.153604,2.614418,0.933750
162,9.794052,0.195026,2.206535,1.023624
