week,elAppWT,elScanWT,urScanWT,OT
0,13.259338,0.082002,2.467520,1.057166
1,12.320162,0.084635,2.814851,1.323234
2,10.755064,0.083346,1.826212,1.086793
3,12.613854,0.079524,2.746699,0.961160
4,18.698295,0.084025,2.673483,1.308792
5,18.576141,0.091483,2.807701,1.370538
6,8.941070,0.082473,3.301038,0.918104
7,9.488951,0.058627,2.785748,0.975975
8,8.999668,0.069359,2.916555,1.092130
9,10.726624,0.093722,2.282400,1.097571
10,20.943401,0.084383,2.424098,0.877448
11,26.275228,0.109655,2.771546,1.372251
12,28.304854,0.099110,3.291907,1.821641
13,14.847271,0.078734,3.245821,1.308822
14,10.418635,0.089408,3.393185,1.431189
15,14.129530,0.103746,2.633852,0.681587
16,16.236944,0.072825,3.357837,1.551367
17,21.144927,0.073274,3.288910,1.020075
18,33.735709,0.089655,3.922739,1.451565
19,32.439118,0.072128,2.505457,1.021820
20,35.843540,0.080266,2.278416,1.254035
21,28.405242,0.071655,2.450392,0.967704
22,24.405644,0.055586,3.254309,0.676724
23,26.482879,0.089801,3.347169,1.751218
24,26.667558,0.064816,1.935737,0.200357
25,18.528328,0.080435,3.004463,1.354707
26,15.043335,0.080392,3.494994,1.585326
27,15.432877,0.064207,3.301642,2.152153
28,20.004137,0.063864,3.380635,1.580034
29,10.517977,0.060518,3.034881,1.132908
30,6.693472,0.079380,3.251999,1.900390
31,8.209696,0.076068,2.454901,1.511667
32,6.993298,0.073592,2.165431,0.972592
33,7.714166,0.077783,2.476962,1.204565
34,9.332370,0.079325,2.311009,0.948299
35,8.971610,0.061751,1.836168,0.531234
36,8.194520,0.079948,2.593553,1.028970
37,10.843842,0.077976,2.196215,0.518561
38,12.293310,0.086860,2.049236,0.623096
39,11.421730,0.073351,3.128672,1.072117
40,13.993952,0.078930,2.752760,1.536239
41,11.789858,0.090926,2.803513,1.037114
42,14.200654,0.088694,3.312927,0.403892
43,12.877454,0.084317,2.520792,0.714007
44,8.913724,0.064152,3.075429,1.380700
45,15.157332,0.056349,2.840312,0.909732
46,13.401213,0.082884,2.762484,1.415050
47,14.059918,0.090059,2.356765,1.013146
48,6.454125,0.079940,2.481766,1.099693
49,14.467131,0.058412,2.525251,0.931888
50,11.293804,0.076708,2.497560,0.585208
51,9.082967,0.068114,2.588002,0.680993
52,13.120162,0.082820,2.311068,0.953714
53,15.174343,0.091879,3.327156,1.783497
54,12.257935,0.065044,1.738575,0.274740
55,8.577345,0.077924,3.050976,0.652856
56,11.933189,0.066770,3.501091,1.473501
57,18.874619,0.069666,3.378209,1.570332
58,16.349806,0.085931,2.379476,1.078865
59,7.091275,0.071380,2.792673,0.783377
60,10.276925,0.074589,2.766211,0.815920
61,13.589216,0.077401,2.393718,0.655791
62,12.803957,0.057404,1.904799,0.745220
63,14.414469,0.111590,2.896511,1.029175
64,17.554077,0.094663,1.985090,1.185626
65,24.875922,0.096596,2.289510,0.723555
66,22.502684,0.080211,2.198756,0.369963
67,17.414540,0.102925,3.038563,1.841810
68,22.806961,0.090928,2.228454,1.133107
69,17.525188,0.084322,2.678388,1.402804
70,10.380072,0.102434,2.986242,1.384458
71,11.588361,0.075217,2.700129,0.405861
72,12.196758,0.078881,2.596240,1.239152
73,18.284489,0.076767,2.303448,0.544987
74,21.168561,0.066411,2.390889,1.283649
75,23.466882,0.062904,2.727950,0.609798
76,24.020735,0.077119,2.793170,1.530172
77,15.835577,0.080482,2.900142,0.601487
78,7.231164,0.070002,2.727020,0.967440
79,11.350238,0.075349,2.060343,0.865436
80,15.408058,0.085727,2.417516,0.984397
81,8.375886,0.058709,2.934009,1.504378
82,9.056725,0.080563,2.465775,0.629724
83,15.856605,0.065180,2.987745,1.463080
84,15.432027,0.067235,2.110440,0.932680
85,13.108359,0.095391,2.493145,0.706127
86,18.123807,0.109744,3.076126,1.458154
87,19.105143,0.089414,2.538954,0.980568
88,16.346137,0.109044,3.035507,1.445926
89,9.458308,0.100995,3.398656,1.450811
90,6.809454,0.065845,2.278593,1.468412
91,6.227468,0.042003,1.892693,0.244001
92,8.756851,0.050480,3.300839,1.370446
93,13.470646,0.106344,1.771444,0.977186
94,11.374277,0.096903,3.126373,1.435153
95,17.117368,0.087984,1.968729,0.307159
96,15.481404,0.074158,2.822372,0.800459
97,23.117938,0.047277,3.086555,0.727068
