week,elAppWT,elScanWT,urScanWT,OT
0,35.292757,0.076623,2.186058,0.100512
1,34.722390,0.082323,2.738295,0.636762
2,35.022380,0.084834,2.847037,0.586298
3,29.563034,0.077755,2.982318,0.868031
4,27.790183,0.095164,2.582104,1.135726
5,48.535565,0.083482,2.210137,0.125293
6,58.388968,0.088858,1.767338,0.091732
7,50.568257,0.091459,1.938598,0.131295
8,45.663587,0.073919,2.660837,0.252297
9,41.680338,0.092293,2.011726,0.042206
10,41.987922,0.089538,2.226111,0.041208
11,33.851246,0.067476,3.152753,0.664048
12,32.628722,0.087702,2.934716,0.581839
13,35.490695,0.091421,2.673240,0.764192
14,44.691172,0.090166,2.504450,0.109744
15,56.240439,0.078763,2.183718,0.259993
16,70.269720,0.084762,2.441431,0.948914
17,80.803058,0.074346,1.876603,0.549650
18,87.724804,0.096154,2.672349,1.034532
19,100.804072,0.092595,2.640825,0.544589
20,93.411539,0.091391,2.697788,0.555387
21,81.290883,0.104874,2.446556,0.116170
22,71.379102,0.058654,2.498432,0.600993
23,80.657998,0.081762,2.895108,0.860198
24,88.709118,0.074005,1.961941,0.158730
25,80.939090,0.077855,2.074687,0.386633
26,74.072816,0.088414,2.471333,0.983338
27,82.540364,0.091755,1.951602,0.158137
28,91.546450,0.086055,2.322072,0.090444
29,99.121101,0.108716,2.283856,0.258989
30,106.656484,0.120744,2.042471,0.482272
31,109.821321,0.094101,1.943027,0.072624
32,105.726795,0.065666,2.154223,0.641283
33,101.403821,0.089762,2.677643,0.173093
34,95.844948,0.053163,2.658386,0.235757
35,93.648390,0.077758,2.778851,0.986167
36,93.496638,0.079080,1.766399,0.124406
37,90.027774,0.063473,2.475124,0.165994
38,81.517813,0.090183,3.036897,0.617997
39,88.318727,0.078467,2.245324,0.106481
40,89.904800,0.099493,2.781367,0.197024
41,99.477053,0.077576,2.873679,0.607187
42,96.704223,0.082750,2.828103,0.958084
43,89.026148,0.070373,2.687823,0.254418
44,95.480056,0.077582,2.464754,0.121913
45,97.124164,0.069779,2.323091,0.587298
46,94.062156,0.078550,3.054525,0.245835
47,96.298209,0.068962,2.330577,0.099079
48,96.291841,0.096340,3.409975,0.996490
49,93.540771,0.077143,2.150814,0.665882
50,91.778165,0.113649,2.297396,0.554198
51,107.015089,0.065724,2.202707,0.238971
52,113.563334,0.073650,2.333323,0.235737
53,123.217597,0.093408,2.796481,0.251871
54,106.411264,0.091454,2.331992,0.572514
55,113.170847,0.094849,2.384195,0.480744
56,113.766007,0.085524,2.193866,0.200981
57,104.660941,0.085029,2.728407,0.930259
58,96.472286,0.094556,2.103112,0.576485
59,105.353189,0.104356,1.949685,0.182818
60,102.469064,0.101140,2.468821,0.105917
61,103.058085,0.085600,3.453993,1.067276
62,98.056559,0.088350,2.141998,0.138598
63,88.627205,0.079434,2.494339,0.194617
64,85.644058,0.105333,1.919699,0.159795
65,76.111489,0.113978,2.718564,0.614177
66,79.276137,0.082312,2.238853,0.187336
67,78.878361,0.088512,2.744918,0.625087
68,91.987332,0.081515,3.230768,0.696792
69,100.389149,0.082912,1.810710,0.122007
70,88.657432,0.063437,2.312842,0.202078
71,75.874799,0.088570,3.151225,1.056146
72,63.745583,0.077022,2.000485,0.562759
73,71.235739,0.091442,3.227143,1.077304
74,69.466582,0.076990,2.542203,0.136692
75,76.360345,0.090796,2.345066,0.156974
76,82.105484,0.074052,2.619912,0.599115
77,85.330923,0.072154,3.034235,0.496157
78,80.376684,0.087068,2.531135,0.155873
79,90.323508,0.091097,3.144637,1.179885
80,99.914143,0.066696,2.322492,0.307989
81,98.663000,0.069665,2.377622,0.485776
82,98.527064,0.088039,2.531579,0.903528
83,109.266504,0.084767,2.343534,0.179472
84,121.069625,0.091069,2.310152,0.076838
85,120.273218,0.085587,2.081911,0.219550
86,124.782948,0.103782,3.111278,1.062599
87,127.161633,0.097917,2.144620,0.131738
88,130.951035,0.098492,2.927396,0.695317
89,117.562717,0.089364,2.055323,0.191940
90,115.125413,0.092543,2.579362,1.153616
91,118.708404,0.076640,3.006682,0.596849
92,107.348506,0.102823,2.733447,0.904412
93,85.469049,0.080519,2.592573,0.167381
94,93.353196,0.100695,2.145081,0.217123
95,101.437546,0.071551,2.777033,0.548610
96,102.601583,0.113015,3.329186,0.250204
97,96.262137,0.109584,2.736685,0.588940
98,87.304950,0.091022,1.945493,0.849901
99,84.713963,0.082346,2.541534,0.462994
100,92.486423,0.071745,2.406321,0.085022
101,95.275940,0.070908,2.423640,0.503141
102,103.508400,0.080090,2.639879,0.585083
103,94.954965,0.095122,3.406653,0.979224
104,104.345658,0.085933,3.056509,0.704336
105,99.602942,0.084372,2.816024,0.187638
106,105.110721,0.078291,2.705748,0.829863
107,101.980580,0.090280,2.832515,0.646433
108,100.740744,0.073857,1.882408,0.088539
109,95.339358,0.092763,1.882827,0.058124
110,101.764283,0.085159,3.198093,0.585140
111,105.910557,0.098131,2.959202,0.925102
112,105.958346,0.088763,2.132092,0.575780
113,105.192099,0.088084,2.603948,0.978600
114,103.322473,0.081881,2.651637,0.966265
115,111.305483,0.097875,2.331184,0.177877
116,110.668855,0.094173,3.010288,0.401911
117,109.078756,0.085567,2.532584,0.401562
118,116.939485,0.102702,2.427220,0.954585
119,99.119104,0.116968,2.682277,0.645576
120,103.105160,0.094573,2.438852,0.597851
121,113.423511,0.071577,2.682012,0.169508
122,106.878868,0.089269,2.609449,0.538384
123,107.611779,0.091833,2.492636,0.576154
124,124.821582,0.094873,2.324552,0.564732
