week,elAppWT,elScanWT,urScanWT,OT
0,34.684664,0.151988,1.384807,0.173246
1,34.555017,0.190460,1.875404,0.697988
2,35.108798,0.180065,2.101617,0.683548
3,29.603830,0.159622,2.244969,0.905563
4,27.555498,0.200973,2.209417,1.585036
5,48.038547,0.170600,1.125845,0.220086
6,57.901794,0.172475,0.910388,0.153907
7,50.077867,0.174563,1.446829,0.246540
8,45.152128,0.180738,1.764999,0.289205
9,41.192867,0.170795,1.079894,0.102854
10,41.476946,0.184397,1.848647,0.484968
11,33.286208,0.196310,2.466623,1.092818
12,32.138237,0.171851,2.374459,0.991603
13,35.069419,0.183211,1.590802,0.841148
14,44.188520,0.171475,1.506204,0.178762
15,55.757664,0.177348,1.642882,0.679996
16,69.835444,0.191265,1.806630,1.021096
17,80.245001,0.166140,1.994869,0.994818
18,87.312213,0.200183,2.206904,1.763178
19,100.299668,0.193967,2.131500,0.640037
20,92.905116,0.196047,1.908773,0.997961
21,80.718166,0.176856,1.430128,0.175679
22,70.877688,0.170580,2.004361,0.685943
23,80.237512,0.178179,2.327618,0.958201
24,88.151966,0.165119,1.517708,0.213064
25,80.424816,0.169495,1.944729,0.529692
26,73.592176,0.187364,1.835760,1.351242
27,82.033492,0.187763,1.757814,0.963499
28,91.129450,0.172605,1.954059,0.849243
29,98.630284,0.193396,2.159101,1.400472
30,106.162191,0.189312,1.972325,0.917699
31,109.399805,0.192259,1.907309,0.902934
32,105.227048,0.175675,1.653547,0.680516
33,100.909744,0.165009,2.024507,0.274982
34,95.289291,0.167862,2.219816,0.685707
35,93.147898,0.172365,2.695720,1.429566
36,93.001429,0.168511,1.063087,0.194200
37,89.532800,0.168843,1.670356,0.260640
38,81.023042,0.199654,1.895181,0.620861
39,87.889976,0.166726,1.587847,0.495166
40,89.336685,0.195365,1.986959,0.631538
41,99.058235,0.188367,2.229479,0.665218
42,96.206661,0.180172,2.815014,1.405510
43,88.530844,0.163775,1.890422,0.337711
44,94.979911,0.164723,1.558047,0.507619
45,96.623908,0.175202,2.062719,1.051003
46,93.577522,0.187379,2.365878,1.001059
47,95.877882,0.161015,1.757284,0.546823
48,95.799540,0.218803,2.579807,1.027598
49,93.055994,0.205507,1.668115,0.770471
50,91.280872,0.195233,2.255721,1.326482
51,106.522397,0.175379,1.517241,0.331494
52,113.053639,0.188668,2.057418,0.697736
53,122.735131,0.206477,2.290860,0.680082
54,105.901272,0.174087,2.130432,0.700063
55,112.693097,0.184656,1.739963,0.569556
56,113.496570,0.186139,1.882054,0.979814
57,103.909743,0.177763,1.990511,0.990775
58,95.911754,0.183302,2.105143,0.729989
59,104.851755,0.200402,1.434877,0.627869
60,101.897157,0.179184,2.155308,0.499734
61,102.627418,0.172163,2.688355,1.112449
62,97.495251,0.177170,2.003698,0.887103
63,88.115901,0.181056,1.836276,0.255172
64,85.079679,0.192745,1.751347,1.312883
65,75.602270,0.184414,1.912233,0.660622
66,78.711309,0.195260,1.457595,0.621780
67,78.450510,0.192412,2.201985,0.702170
68,91.423806,0.200040,1.921522,0.685809
69,99.888652,0.172525,2.192656,0.910958
70,88.150992,0.158303,2.198813,0.964426
71,75.486625,0.187975,2.727702,1.497227
72,63.653012,0.188476,1.224277,0.627690
73,70.731542,0.208128,2.434582,1.458890
74,68.973030,0.166485,1.732173,0.535345
75,75.873390,0.178936,1.833250,0.238074
76,81.619227,0.172296,1.518564,0.661931
77,84.815549,0.188399,1.992546,0.893901
78,80.149844,0.184679,1.600249,0.561579
79,90.418931,0.183126,2.539056,1.279102
80,100.009565,0.199106,1.626260,0.716917
81,98.535485,0.182527,1.931378,0.603685
82,98.228643,0.180247,2.283838,1.050138
83,109.361927,0.181787,1.456844,0.257447
84,121.165047,0.178134,1.867776,0.555726
85,120.368641,0.185829,1.297324,0.637540
86,124.878371,0.186049,2.633253,1.501683
87,127.257055,0.186380,1.846755,0.908450
88,131.046457,0.204051,2.345919,1.429295
89,117.658140,0.176431,1.462098,0.228980
90,115.220836,0.207044,2.645301,1.326083
91,118.803827,0.175553,2.292933,0.660320
92,107.443929,0.184205,2.514314,1.696837
93,85.410367,0.177908,1.787526,0.589766
94,93.262694,0.183078,1.693562,0.991163
95,101.532969,0.198329,2.343692,0.974447
96,102.697006,0.212396,2.212077,0.287581
97,96.357560,0.189307,1.999362,0.998634
98,87.392085,0.187488,1.750375,0.952270
99,84.035806,0.198609,1.616581,0.537931
100,91.407482,0.182668,1.769380,0.182769
101,94.327759,0.152751,1.641323,0.574750
102,102.355527,0.191118,1.667271,0.617164
103,93.807168,0.209241,2.440518,1.030832
104,103.251743,0.172928,2.314923,1.093794
105,98.637332,0.171562,1.952674,0.225248
106,104.033951,0.186463,1.745555,1.211421
107,100.734386,0.216346,2.658202,1.098000
108,99.673720,0.159511,1.577157,0.568754
109,94.375074,0.176476,2.073667,0.920718
110,100.691894,0.199075,2.572521,0.656411
111,104.845032,0.233682,2.042512,0.977538
112,104.869052,0.186183,1.869027,1.021803
113,104.100979,0.179234,2.295628,1.101134
114,102.393914,0.192268,2.216103,1.040319
115,110.242537,0.187297,1.693894,0.588040
116,109.587132,0.195821,1.919077,0.493168
117,108.138329,0.171490,2.187011,0.471789
118,115.841000,0.181309,2.343794,1.037462
119,98.026457,0.201346,2.071153,0.697537
120,102.007071,0.186126,2.102694,1.080100
121,112.346558,0.149889,2.192705,0.582335
122,105.641815,0.199145,2.355857,1.377950
123,106.657571,0.191108,1.689408,0.633816
124,123.748381,0.173884,2.033407,1.030871
125,136.150934,0.182652,2.191130,1.396366
126,135.575093,0.188401,3.002648,0.974405
127,141.997603,0.171480,2.325665,0.550387
128,152.320573,0.185743,2.215713,1.122902
129,147.239387,0.166432,2.274524,0.567460
130,138.581878,0.181453,1.703746,0.630044
131,132.216861,0.186199,2.245793,0.604871
132,132.195412,0.165386,2.491364,0.864518
133,131.199922,0.172441,2.591189,1.358097
134,106.170863,0.223200,1.904900,0.757034
135,88.791797,0.173107,1.359227,0.484676
136,84.884481,0.174786,1.756812,0.673727
137,71.404611,0.172495,2.181990,0.817338
138,81.670982,0.189223,1.143153,0.260029
139,97.138813,0.187447,2.182235,0.867884
140,86.655960,0.161968,1.624151,0.650487
141,77.089750,0.175214,2.907141,1.824386
142,86.328042,0.161629,2.283463,1.012119
143,79.928275,0.180073,1.432582,0.148807
144,76.769025,0.195990,1.346804,0.227220
145,68.866417,0.166744,1.577969,0.296250
146,42.741240,0.190000,1.842112,0.598044
147,35.247138,0.176216,2.118300,0.894031
148,36.941401,0.170685,2.047862,0.978691
149,47.371963,0.171493,1.651828,0.171693
150,54.216635,0.174524,1.606471,0.924860
151,61.463555,0.173037,1.897765,0.662833
152,68.070489,0.187099,2.371502,1.293341
153,69.839666,0.160196,1.780414,1.342993
154,60.694759,0.190335,2.591447,0.680272
155,63.636949,0.181228,1.660188,0.304395
156,71.847762,0.155420,1.693726,0.407589
157,54.076220,0.164319,2.334202,1.635187
158,47.711693,0.149336,2.199475,0.777413
159,42.467083,0.160327,1.571974,0.513820
160,51.251227,0.171990,1.597210,0.375736
161,43.126561,0.159321,1.747725,0.217126
162,32.769820,0.162096,2.160822,1.299913
163,14.624555,0.167189,2.204870,0.987383
164,12.939413,0.163666,1.841159,0.215193
165,17.606685,0.152754,1.757558,0.713236
166,23.973486,0.175931,2.261218,0.984359
167,17.283438,0.157164,1.628444,0.542725
168,23.165666,0.173893,1.512058,0.251377
169,20.395264,0.180969,1.664989,1.038627
170,12.020482,0.156041,3.026717,1.315554
171,10.610484,0.188615,1.704652,0.529329
172,13.963372,0.164375,1.271117,0.323273
173,19.942630,0.201356,1.366038,0.246542
174,26.512981,0.194044,1.926058,0.697705
175,33.348375,0.161149,2.363389,0.603541
176,31.086942,0.194441,2.587330,1.089149
177,31.444845,0.190850,2.765985,1.510879
178,39.776424,0.152150,2.169828,0.557440
179,64.447460,0.184771,2.488157,0.926893
180,54.375362,0.170686,2.409755,0.707350
181,45.769060,0.201635,2.016428,0.236662
182,36.113813,0.157102,2.024886,1.354321
183,32.055148,0.178285,2.404702,1.014293
184,20.579123,0.193343,1.561591,0.603973
185,19.310733,0.180840,1.933053,0.655543
186,23.343906,0.171381,1.608378,0.190469
187,24.307043,0.171967,1.427731,0.134165
