week,elAppWT,elScanWT,urScanWT,OT
0,79.772947,0.191813,1.955405,0.655598
1,79.445984,0.162995,4.028315,1.727599
2,90.954547,0.170798,1.739563,0.865587
3,96.148118,0.166051,2.549292,1.041647
4,87.901063,0.152607,1.453731,0.612515
5,92.764566,0.209927,1.488121,0.953237
6,91.775168,0.192641,2.466446,1.026852
7,84.530636,0.163213,2.106046,0.548864
8,82.795726,0.167474,2.401534,0.965983
9,80.452104,0.167987,2.278128,0.605448
10,71.913831,0.166688,2.646744,0.965702
11,73.574057,0.178614,1.980349,0.626131
12,74.876192,0.182523,2.339133,1.257982
13,68.187597,0.150063,2.419520,0.680349
14,61.466742,0.157935,2.199226,0.681163
15,65.047543,0.201865,2.335475,0.718781
16,66.750101,0.150182,2.911714,1.067415
17,58.780248,0.147929,1.588632,0.589743
18,51.846786,0.176418,2.189781,0.475056
19,60.262341,0.143195,2.812834,1.030499
20,61.793250,0.200564,2.230857,0.960136
21,48.283508,0.147807,2.418739,0.598994
22,49.109919,0.180877,2.530367,1.115512
23,43.452471,0.150294,1.830307,0.959820
24,53.220276,0.180661,2.272388,0.724973
25,45.420257,0.173463,1.653952,0.130885
26,41.681637,0.206586,2.398473,1.337639
27,43.529228,0.167629,2.626559,0.583784
28,45.631963,0.153663,1.737507,0.245052
29,48.915669,0.197042,2.030188,0.990134
30,47.625404,0.147975,1.968015,0.982196
31,51.944239,0.197544,2.519424,1.326818
32,55.618188,0.177519,2.220745,1.100409
33,64.522349,0.159561,2.383067,1.004485
34,54.356652,0.186277,2.409730,1.310949
35,55.843244,0.176460,2.508076,0.657182
36,55.176656,0.189753,1.553271,0.220385
37,54.959361,0.166033,2.123563,0.515983
38,53.977377,0.160844,1.582259,0.514492
39,54.421240,0.164214,2.126251,0.937487
40,46.496497,0.149836,1.212530,0.047347
41,38.375795,0.147333,2.222916,1.307353
42,37.412975,0.173981,2.285570,0.856828
43,26.943451,0.176737,2.274938,1.297502
44,29.487420,0.163977,1.837875,0.566469
45,35.285491,0.172116,2.071513,0.746658
46,32.225753,0.178868,1.688695,0.260690
47,27.672246,0.155508,1.554721,0.582058
48,30.138296,0.196985,1.543425,0.749392
49,21.111989,0.159850,2.390583,1.005676
50,16.580881,0.175947,2.511119,0.967915
51,24.192055,0.156426,2.020060,0.940228
52,24.971750,0.189128,2.388967,1.099433
53,40.497413,0.154861,2.134566,0.592560
54,30.301058,0.178542,1.969200,0.626644
55,27.489449,0.151925,1.930814,0.628776
56,29.474792,0.158382,2.596201,1.727875
57,29.870205,0.132383,1.732253,0.483986
58,43.725209,0.185621,3.179169,1.370553
59,48.397161,0.121431,1.405211,0.442016
60,43.287809,0.196950,1.725960,0.538585
61,59.108774,0.185263,2.587516,1.798650
62,79.886287,0.133228,1.777263,0.595704
63,72.910802,0.136631,2.139051,0.911336
64,54.438072,0.154206,2.735776,1.287763
65,54.833754,0.205072,2.507253,1.066530
66,41.784521,0.188741,2.268984,1.527014
67,31.937140,0.196318,1.453179,0.207891
68,45.353639,0.161448,2.159549,0.318671
69,46.357086,0.172913,2.118913,0.889367
70,45.638045,0.192111,2.411547,0.463934
71,49.211514,0.142468,2.036577,0.536401
72,31.322637,0.159490,1.732317,0.799486
73,31.209766,0.161170,2.234991,1.353448
74,24.597546,0.180584,2.526975,0.903838
75,18.245829,0.164328,1.321842,0.187294
76,20.494532,0.174602,2.518915,1.179588
77,25.584357,0.171446,1.859086,0.465852
78,31.187774,0.187927,2.326027,0.563140
79,33.903385,0.161838,2.036813,0.623377
80,27.934678,0.218190,2.064313,0.550986
81,38.833175,0.186811,2.019135,1.004087
82,33.371479,0.145899,1.177747,0.602442
83,42.408984,0.176235,1.424235,0.549780
84,32.074002,0.150802,2.417818,1.251220
85,25.115033,0.180551,1.759556,0.477360
86,20.976172,0.166735,1.778451,0.969978
87,14.288689,0.189955,2.095770,0.702601
88,12.530664,0.103244,1.487811,0.528633
89,15.872345,0.165618,2.108723,0.888061
90,27.801080,0.199520,2.484529,1.351183
91,32.156861,0.167944,1.661697,0.469938
92,39.703625,0.159214,2.249006,1.002534
93,39.448089,0.188710,2.888249,0.711473
94,38.857337,0.137803,2.682714,1.273937
95,35.906033,0.148807,2.973893,1.625539
96,37.276635,0.174605,2.361211,1.074920
97,32.102727,0.163350,2.500225,1.385467
98,42.467941,0.132528,1.652523,0.879945
99,48.318872,0.164131,2.015625,0.903296
100,59.597480,0.146883,1.619180,0.634603
101,64.843208,0.171976,1.449638,0.223121
102,68.847252,0.163780,1.946441,0.667262
103,55.767011,0.216663,2.187494,0.957070
104,38.282583,0.213778,1.799653,1.427502
