week,elAppWT,elScanWT,urScanWT,OT
0,13.782646,0.102860,3.584232,1.024006
1,18.272796,0.081902,3.096970,0.602181
2,15.226104,0.087887,3.577761,0.859211
3,23.404007,0.096681,2.940319,0.599137
4,14.770048,0.069811,3.119481,1.027551
5,13.915559,0.088771,3.063209,0.593872
6,12.410242,0.052267,3.813498,1.749621
7,11.808913,0.073495,3.534169,0.542992
8,21.032480,0.091470,3.955169,1.088456
9,20.345657,0.080676,2.090306,0.429190
10,13.124811,0.086875,3.420016,0.939721
11,28.542428,0.083239,3.982007,1.875458
12,37.291567,0.087648,2.579782,0.628210
13,23.116000,0.074442,3.596677,0.964773
14,9.101075,0.081002,3.196967,0.583644
15,10.156539,0.064429,3.280962,1.097740
16,12.116716,0.077354,3.660814,1.585110
17,10.754769,0.065216,3.193685,0.250785
18,17.829371,0.110383,3.547889,0.731294
19,14.745847,0.080454,3.037526,0.238470
20,12.836650,0.084294,3.862175,1.244899
21,13.421630,0.053072,3.804682,0.547975
22,9.249388,0.085885,3.012573,0.886841
23,10.529300,0.059504,3.393951,1.337142
24,14.758019,0.098080,3.948709,1.338222
25,10.272347,0.086215,2.422050,0.201384
26,13.818614,0.068516,3.509438,0.922371
27,15.041538,0.085513,3.995603,0.506685
28,18.121447,0.097798,3.931026,0.659204
29,18.503759,0.109502,2.886813,0.601129
30,19.358321,0.087608,3.768560,0.684460
31,21.135134,0.093847,3.087418,1.066536
32,15.760039,0.112112,1.639818,0.245550
33,17.706315,0.093842,2.471976,0.257691
34,9.107303,0.091198,2.900039,0.866441
35,9.078886,0.098189,3.617047,0.845489
36,9.471551,0.078714,2.865797,1.046821
37,7.254466,0.078664,2.922229,0.397785
38,10.580225,0.065596,2.760025,0.545897
39,11.983176,0.096094,3.462113,0.911326
40,21.742448,0.101091,3.618279,1.386499
41,22.219089,0.085796,3.705121,0.582942
42,26.067062,0.090688,3.212090,0.736671
43,20.851914,0.084182,4.252140,0.772675
44,17.405283,0.095063,3.164381,0.932331
45,10.387195,0.071728,3.427490,1.266030
46,12.343312,0.102310,3.504358,1.152026
47,9.979067,0.066330,3.154168,1.017579
48,17.099303,0.087377,2.468144,0.207841
49,17.757893,0.079552,2.487213,0.540617
50,23.054118,0.071788,2.441777,0.615924
