week,elAppWT,elScanWT,urScanWT,OT
0,31.235431,0.096205,2.978091,1.050946
1,37.340032,0.103806,3.826254,1.316374
2,45.893027,0.098218,2.168256,0.492321
3,43.846443,0.068879,3.127858,1.000112
4,42.213315,0.070615,2.226261,0.642029
5,39.847717,0.075618,2.717882,1.016939
6,36.712892,0.101146,3.352113,0.708719
7,30.695695,0.085774,2.810643,0.526844
8,28.447777,0.079154,2.858225,0.298461
9,22.109393,0.103544,2.687049,0.592221
10,18.346956,0.071910,3.173492,1.063364
11,15.848243,0.067893,3.115516,0.991265
12,14.815756,0.097818,3.534594,1.313186
13,10.259409,0.067363,3.156262,0.682808
14,13.612576,0.055170,3.106022,0.693291
15,24.927709,0.119979,2.914517,0.360450
16,20.226813,0.081983,3.038699,1.053733
17,16.322386,0.070518,2.919555,1.267430
18,17.300182,0.091355,3.241408,0.521825
19,23.279529,0.094682,3.222271,1.063457
20,20.024228,0.102074,3.112682,1.014214
21,9.532807,0.070963,2.994479,0.568154
22,13.509822,0.067683,3.400216,1.177572
23,12.642132,0.064064,2.525048,0.938389
24,26.156597,0.086795,2.841449,0.409658
25,15.972650,0.087057,2.762444,0.180034
26,12.890634,0.092704,3.182136,1.427531
27,15.891365,0.104929,3.822434,0.570437
28,14.315221,0.074821,2.524959,0.314276
29,17.642429,0.100329,3.052445,1.072552
30,19.203284,0.071683,2.464413,0.944554
31,21.484104,0.080597,3.162427,1.276389
32,24.070242,0.074379,2.419806,0.694012
33,28.068970,0.087390,3.195061,1.046368
34,17.291584,0.112578,3.462494,1.375982
35,21.103824,0.098404,3.086160,0.633684
36,19.865818,0.098263,2.806606,0.985482
37,22.327584,0.092803,2.894179,0.504596
38,18.308133,0.091484,2.440134,0.540590
39,18.811831,0.078986,2.446138,0.608347
40,10.190139,0.098294,2.884569,0.390716
41,9.650466,0.087506,2.323199,0.862486
42,10.205065,0.101861,3.379280,0.869117
43,7.668261,0.071188,3.475069,1.334750
44,10.429501,0.104453,3.076031,0.906410
45,14.234442,0.074728,2.973605,0.835539
46,10.782604,0.118670,2.513418,0.289466
47,10.162964,0.087597,2.130495,0.582078
48,12.340465,0.090850,2.586173,1.114863
49,9.302833,0.073568,2.419410,0.955077
50,15.561464,0.098262,3.259218,1.011808
51,22.208497,0.070084,2.653613,0.573714
52,21.527098,0.081218,2.678781,0.736780
53,34.331596,0.069921,2.636891,0.615598
54,23.459785,0.080571,2.560352,0.952138
55,22.517969,0.084330,2.660082,0.626354
56,23.430534,0.064745,3.796637,1.755426
57,22.977015,0.072607,2.663028,0.500531
58,35.770200,0.091575,3.435900,1.030667
59,38.215855,0.088996,2.095471,0.451699
60,32.584200,0.099220,3.154914,0.949408
