week,elAppWT,elScanWT,urScanWT,OT
0,34.630502,0.144711,1.364120,0.153006
1,34.438041,0.198485,1.846590,0.647473
2,34.992601,0.180454,2.081309,0.655875
3,29.487633,0.146170,2.204485,0.887682
4,27.439301,0.198957,2.168026,1.521845
5,47.922350,0.157676,1.078680,0.135633
6,57.785597,0.173572,0.860338,0.131068
7,49.961670,0.143948,1.392899,0.212574
8,45.035931,0.188277,1.733492,0.260395
9,41.076669,0.180731,1.057843,0.102854
10,41.360749,0.172793,1.803728,0.441929
11,33.170010,0.218383,2.423106,1.052669
12,32.022040,0.171275,2.311943,0.934554
13,34.953221,0.179630,1.564258,0.755174
14,44.072323,0.188744,1.489073,0.147671
15,55.641467,0.166954,1.576026,0.624465
16,69.719247,0.164499,1.750867,0.978280
17,80.128803,0.146855,1.978710,0.966877
18,87.196016,0.206267,2.147964,1.734176
19,100.183471,0.175433,2.071739,0.585118
20,92.788919,0.196246,1.854696,0.958999
21,80.601969,0.177328,1.387605,0.144789
22,70.761490,0.152916,1.933481,0.621678
23,80.121315,0.177211,2.268604,0.908272
24,88.035769,0.149043,1.448490,0.168071
25,80.308619,0.166545,1.888943,0.491980
26,73.475979,0.187922,1.789355,1.302990
27,81.917295,0.167242,1.687632,0.902501
28,91.013252,0.159973,1.906827,0.814409
29,98.514087,0.181016,2.110271,1.368721
30,106.045994,0.202804,1.958665,0.862956
31,109.283608,0.190541,1.857490,0.837086
32,105.110851,0.169199,1.601704,0.663493
33,100.793547,0.155900,1.986313,0.219692
34,95.173094,0.164313,2.164558,0.646468
35,93.031701,0.158868,2.640585,1.374257
36,92.885232,0.166058,1.030507,0.162900
37,89.416602,0.162321,1.623703,0.224092
38,80.906845,0.215540,1.863671,0.583957
39,87.773779,0.150855,1.543800,0.470329
40,89.220487,0.193442,1.942911,0.581350
41,98.942038,0.191468,2.195785,0.638579
42,96.090464,0.180887,2.766265,1.364461
43,88.414647,0.157922,1.829370,0.288293
44,94.863714,0.155118,1.526115,0.490772
45,96.507711,0.177313,2.027421,1.019351
46,93.461325,0.203495,2.336905,0.960089
47,95.761685,0.165342,1.735445,0.527674
48,95.683343,0.219680,2.530177,0.991165
49,92.939797,0.212429,1.627458,0.745224
50,91.164675,0.187818,2.198373,1.289352
51,106.406200,0.183587,1.486027,0.292985
52,112.937442,0.205283,2.019650,0.665346
53,122.618934,0.197967,2.217178,0.639601
54,105.785075,0.163150,2.060543,0.643793
55,112.576900,0.166843,1.672010,0.504294
56,113.380373,0.175370,1.823565,0.927454
57,103.793546,0.175239,1.945032,0.966842
58,95.795557,0.177501,2.055808,0.684687
59,104.735557,0.184282,1.337677,0.541582
60,101.780960,0.205314,2.136569,0.481849
61,102.511221,0.177431,2.650258,1.073167
62,97.379054,0.184151,1.977349,0.874535
63,87.999703,0.173960,1.770060,0.201917
64,84.963482,0.184127,1.681189,1.236730
65,75.486073,0.171644,1.828172,0.611685
66,78.595111,0.186766,1.406911,0.570169
67,78.334313,0.199402,2.129609,0.648298
68,91.307608,0.211856,1.912566,0.659968
69,99.772454,0.144542,2.151150,0.869584
70,88.034794,0.143030,2.151087,0.920797
71,75.537428,0.170242,2.651554,1.428798
72,63.535753,0.187214,1.193441,0.607485
73,70.615345,0.231432,2.400338,1.411573
74,68.858682,0.159932,1.714736,0.503631
75,75.757193,0.188873,1.792409,0.188805
76,81.503030,0.190423,1.488173,0.634417
77,84.699351,0.186085,1.959916,0.834019
78,80.033606,0.172227,1.558320,0.527568
79,90.302734,0.200503,2.505310,1.237582
80,99.893368,0.211596,1.596189,0.687192
81,98.417816,0.172341,1.893271,0.537769
82,98.115507,0.173074,2.232627,1.006490
83,109.245730,0.167892,1.391320,0.208793
84,121.048850,0.163865,1.818372,0.501165
85,120.252444,0.155935,1.187098,0.545148
86,124.762173,0.190968,2.609620,1.456333
87,127.140858,0.181796,1.793780,0.871035
88,130.930260,0.216104,2.314581,1.401165
89,117.541942,0.179294,1.435089,0.199830
90,115.104638,0.210946,2.583310,1.277107
91,118.687630,0.181415,2.230920,0.598591
92,107.327732,0.175919,2.474000,1.666885
93,85.294644,0.189915,1.753173,0.544168
94,93.552508,0.184477,1.648629,0.936484
95,102.002718,0.191388,2.295315,0.944386
96,103.162423,0.228947,2.152494,0.243623
97,96.851790,0.198432,1.966739,0.963398
98,87.496463,0.174698,1.705385,0.927818
99,83.933263,0.207438,1.591810,0.492857
100,91.291285,0.177993,1.730619,0.157257
101,94.211562,0.127025,1.581683,0.527194
102,102.239330,0.210353,1.628731,0.591814
103,93.690971,0.223329,2.385311,0.972526
104,103.135546,0.186410,2.278773,1.061584
105,98.521135,0.163521,1.929272,0.215099
106,103.917754,0.196112,1.696895,1.186149
107,100.618189,0.221653,2.589337,1.035565
108,99.557523,0.150386,1.556992,0.558174
109,94.258877,0.164014,2.011542,0.873377
110,100.575697,0.208010,2.515019,0.611163
111,104.728835,0.245362,1.992304,0.937548
112,104.752855,0.182681,1.797677,0.985886
113,103.984782,0.179211,2.224532,1.042253
114,102.277717,0.203336,2.184030,1.013117
115,110.126340,0.173896,1.626438,0.537527
116,109.470935,0.203542,1.884167,0.437111
117,108.022132,0.163618,2.149820,0.450221
118,115.724803,0.174880,2.274656,0.979308
119,97.910260,0.201010,2.026740,0.667894
120,101.890874,0.173347,2.017264,0.988250
121,112.230361,0.152365,2.156842,0.544114
122,105.525618,0.196932,2.303560,1.332875
123,106.541374,0.186513,1.641256,0.585308
124,123.632184,0.177938,1.999026,1.006111
125,136.034736,0.191892,2.154171,1.356581
126,135.458896,0.194809,2.961969,0.947311
127,141.881406,0.147893,2.275936,0.527397
128,152.204375,0.180718,2.165411,1.064477
129,147.123189,0.172242,2.238943,0.543383
130,138.465681,0.198199,1.660200,0.602572
131,132.100664,0.187245,2.197919,0.558296
132,132.079215,0.153297,2.469242,0.844369
133,131.083724,0.179693,2.551538,1.312548
134,106.054665,0.246274,1.862878,0.722311
135,88.675600,0.167501,1.309263,0.447007
136,84.768284,0.157785,1.704517,0.622054
137,71.288414,0.166656,2.139573,0.792509
138,81.554785,0.183539,1.087760,0.209207
139,97.022615,0.199414,2.123143,0.815058
140,86.539763,0.168621,1.584316,0.620090
141,76.973553,0.176895,2.869597,1.789397
142,86.211845,0.157606,2.259546,0.977753
143,79.812078,0.165463,1.386452,0.120719
144,76.652828,0.219402,1.318638,0.203438
145,68.750220,0.153773,1.537346,0.274514
146,42.625043,0.204419,1.789566,0.585040
147,35.130941,0.175412,2.091635,0.865528
148,36.825331,0.167600,2.003387,0.959627
149,47.255041,0.176680,1.627375,0.151335
150,54.099230,0.182589,1.578928,0.896430
151,61.350419,0.176614,1.850115,0.633921
152,67.954291,0.189064,2.326919,1.243012
153,69.723469,0.150353,1.734108,1.302159
154,60.578562,0.182566,2.548997,0.610391
155,63.520752,0.173893,1.614633,0.250928
156,71.731564,0.160607,1.667112,0.381945
157,53.960023,0.154826,2.280660,1.610334
158,47.595496,0.142667,2.173991,0.738128
159,42.350886,0.151992,1.504804,0.473545
