week,elAppWT,elScanWT,urScanWT,OT
0,103.542511,0.087708,1.781704,0.681148
1,101.426634,0.082417,3.956841,1.743379
2,112.735390,0.066657,1.802076,0.888781
3,118.524110,0.075901,2.509154,1.087289
4,110.358049,0.077325,1.624721,0.690045
5,117.912453,0.099247,1.481168,0.976924
6,119.404069,0.099583,2.577826,1.111743
7,111.006212,0.084698,1.957452,0.579116
8,111.585114,0.074455,2.186544,1.001222
9,107.444101,0.076141,2.263523,0.660022
10,98.489430,0.098316,2.509772,1.014589
11,103.172426,0.071146,2.064926,0.723354
12,102.590392,0.079731,2.361708,1.296519
13,98.392033,0.073233,2.432461,0.690955
14,96.610064,0.063545,2.190879,0.701424
15,94.646447,0.098909,2.190426,0.709176
16,98.170747,0.084054,2.951921,1.140033
17,92.574868,0.061244,1.630423,0.674830
18,83.632927,0.089569,2.101971,0.541815
19,90.991171,0.072414,2.621894,1.067256
20,93.419594,0.090717,2.169962,1.011389
21,85.642567,0.065600,2.497323,0.624444
22,84.100282,0.083858,2.399102,1.139899
23,80.156150,0.057174,1.822873,0.984626
24,86.392600,0.069576,2.142366,0.710901
25,84.226037,0.103906,1.602180,0.173351
26,78.884567,0.112220,2.398094,1.436727
27,79.835588,0.073986,2.398231,0.604782
28,82.164502,0.090612,1.513761,0.327150
29,86.774637,0.101630,1.976890,1.043128
30,88.753197,0.067126,1.940827,1.032957
31,91.171812,0.099880,2.565790,1.368449
32,95.200801,0.075406,2.296073,1.154376
33,106.365064,0.060783,2.175234,0.992489
34,100.630374,0.072673,2.449837,1.347225
35,99.600006,0.090815,2.256565,0.666801
36,98.447394,0.076930,1.836592,0.301241
37,97.460904,0.073542,1.984154,0.537710
38,98.008488,0.077927,1.678643,0.564677
39,95.193979,0.076368,2.148421,0.956618
40,99.477918,0.080199,1.009032,0.124652
41,85.350163,0.097662,2.304045,1.323860
42,85.539075,0.090559,2.295306,0.912343
43,74.059738,0.085756,2.200622,1.281179
44,74.799198,0.065593,1.882940,0.568536
45,83.545037,0.103680,2.159175,0.842592
46,80.352891,0.073052,1.730602,0.274833
47,76.770925,0.073433,1.449816,0.608480
48,77.567231,0.092420,1.469084,0.767010
49,77.465959,0.078201,2.504497,1.082798
50,64.239407,0.083565,2.455452,1.014295
51,77.107516,0.075591,2.150812,0.970858
52,69.557742,0.095173,2.372468,1.168843
53,84.241197,0.085196,2.176577,0.665711
54,78.837668,0.068992,1.885543,0.643500
55,74.978160,0.063827,1.866517,0.599580
56,75.769642,0.074745,2.652083,1.753802
57,78.474261,0.053070,1.685509,0.517547
58,87.734697,0.068253,3.106838,1.391627
59,93.851418,0.061218,1.457544,0.480940
60,97.074158,0.101652,1.763738,0.580612
61,101.388063,0.098408,2.664724,1.806506
62,125.676610,0.076154,1.774434,0.657894
63,132.344265,0.056806,1.978833,0.934069
64,111.344236,0.060733,2.760438,1.344704
65,111.483219,0.088436,2.480943,1.135053
66,110.553392,0.084800,2.087095,1.599007
67,86.500095,0.094205,1.586388,0.270367
68,95.608666,0.073442,2.003685,0.329848
69,107.400347,0.080058,1.895914,0.976837
