week,elAppWT,elScanWT,urScanWT,OT
0,29.543468,0.092048,2.927282,1.746630
1,17.644895,0.062430,2.471515,1.597533
2,10.111965,0.061902,2.350610,1.148832
3,18.031653,0.065001,2.599904,1.154713
4,19.356803,0.086345,3.471231,1.890629
5,16.180271,0.084435,2.776166,1.144815
6,23.169448,0.081516,3.047851,1.473554
7,25.700925,0.084024,2.367647,1.175322
8,22.622677,0.062805,2.967930,1.398407
9,11.216142,0.095781,2.680375,1.273433
10,11.804683,0.096216,2.451276,1.124285
11,9.876055,0.054169,2.430267,0.998947
12,10.056075,0.092714,2.970394,1.813376
13,8.929821,0.066300,2.219841,1.329350
14,10.320287,0.061346,2.573914,0.613447
15,8.255387,0.109050,2.597028,1.266992
16,12.892654,0.078463,2.337375,1.379630
17,22.740644,0.052287,2.705522,1.075216
18,26.786077,0.109710,2.089258,0.370406
19,21.573718,0.076211,2.646796,1.641598
20,19.406641,0.085068,2.069980,0.649339
21,16.023053,0.070865,2.914654,0.974202
22,14.118924,0.071458,2.130242,0.645508
23,13.362533,0.061184,2.586211,1.525678
24,9.622095,0.092742,2.897847,1.260025
25,14.464666,0.081359,2.485066,1.462383
26,10.516517,0.083028,2.687842,1.396854
27,8.057102,0.063494,2.001202,0.646255
28,11.582978,0.070148,3.032025,1.934804
29,17.880376,0.097099,2.610695,1.327867
30,16.932468,0.094039,2.663571,1.043121
31,10.195379,0.084920,2.425607,1.311456
32,18.513239,0.074340,2.773094,1.015566
33,13.088833,0.073243,2.888382,1.027257
34,9.288140,0.061978,2.719227,0.721240
35,18.986135,0.056893,2.369375,0.459968
36,17.707233,0.075314,2.504173,1.040174
37,29.673792,0.079667,3.138766,1.523017
38,18.582179,0.093566,3.815447,1.955188
39,8.141752,0.072968,2.571796,1.866692
40,7.551510,0.133902,2.800407,1.241850
41,13.268443,0.072696,1.930226,0.227336
42,17.512502,0.086010,2.645764,1.460802
43,15.713702,0.118754,2.776567,1.169177
44,17.178438,0.089849,2.660290,1.114039
45,17.607673,0.059720,2.542177,0.994710
46,12.293431,0.079551,2.516289,1.073914
47,16.172635,0.088192,2.831806,1.407820
48,17.416825,0.068582,3.620801,0.928906
49,15.512081,0.055063,2.569776,1.025276
50,8.769295,0.064238,2.696610,1.530693
51,12.135691,0.079651,2.973091,0.961024
52,19.858438,0.072099,3.077608,1.756517
53,19.567868,0.103979,2.619852,1.194905
54,25.569428,0.077871,2.575607,1.428069
55,18.794301,0.069465,2.687087,1.011782
56,13.274145,0.072369,2.420201,0.389854
57,17.677843,0.069010,2.709846,1.078801
58,20.006711,0.116477,2.398274,0.724640
59,31.067663,0.090360,2.042037,0.974496
60,29.824089,0.078723,2.699400,0.985233
61,19.587544,0.078421,2.154031,1.072128
62,11.003571,0.076054,2.710408,1.123544
63,5.313972,0.080786,2.814821,0.996110
64,10.050596,0.104693,1.847880,1.422357
65,11.341410,0.082176,2.840966,1.111467
66,9.465920,0.086304,2.892754,1.356518
67,11.491060,0.071998,1.994798,0.378246
68,12.008476,0.092064,2.325806,1.159580
69,19.129549,0.094130,2.480920,1.153376
70,14.462529,0.053680,3.149124,1.505710
71,18.189170,0.085542,2.661422,1.476534
72,16.136070,0.079372,2.323533,1.854495
73,17.913014,0.068079,3.555872,1.442278
74,13.422776,0.064292,3.078756,1.074781
75,13.751494,0.067012,2.646790,1.524661
76,15.646725,0.092843,2.794236,1.516194
77,12.710363,0.066451,2.091971,0.710804
78,15.118065,0.065371,2.250879,0.628943
79,15.463733,0.065750,2.319938,0.923717
80,18.688147,0.080733,3.270673,1.757924
81,14.668314,0.072972,2.554931,1.085132
82,18.394422,0.078475,2.560663,1.294082
83,21.674965,0.073157,3.149356,1.445352
84,14.433539,0.075453,2.600284,1.288777
85,11.912153,0.074942,2.522241,0.910147
86,7.417930,0.067856,2.295170,1.102803
87,9.008594,0.065690,2.501622,0.952380
88,8.942972,0.083287,2.289284,0.312146
89,11.348104,0.078731,3.203675,1.895534
90,16.473373,0.071094,2.687132,1.503162
91,18.939298,0.056989,3.097683,1.448714
92,14.577054,0.068331,1.941266,0.625878
93,8.663538,0.073168,2.024008,0.981272
94,12.434800,0.083460,2.474264,1.199253
95,8.987067,0.069989,2.401569,1.867599
96,8.734764,0.073511,2.324257,1.091012
97,13.814341,0.084000,2.582587,1.461738
98,14.993919,0.071676,3.065523,1.218420
99,20.320996,0.084743,2.451834,0.994984
100,17.426780,0.076926,2.677872,1.126763
101,9.335473,0.081520,2.481812,1.050177
102,8.651927,0.096434,2.647155,1.597860
103,7.957636,0.086311,3.121937,1.565044
104,21.623549,0.076876,1.825415,0.697650
105,22.844076,0.069953,3.192632,1.552876
106,11.489836,0.086368,2.983805,1.538796
107,6.860203,0.078307,2.426614,0.932754
108,7.561516,0.056804,1.872252,0.577780
109,8.519980,0.067990,3.036510,1.445296
110,12.550249,0.106173,2.700316,1.525397
111,25.223131,0.070962,2.583514,1.305599
112,12.972955,0.080426,3.243900,1.145289
113,8.156338,0.066895,3.241947,1.364210
114,10.263306,0.078435,3.373884,1.661601
115,7.744429,0.053438,2.365400,0.709638
116,16.477230,0.062009,2.605734,1.043255
117,17.910223,0.065870,2.260902,1.062766
118,18.519671,0.081892,3.897077,1.900956
119,12.242359,0.078392,3.165392,1.544308
120,14.651959,0.056289,2.700556,1.475550
121,10.364594,0.062919,2.786483,0.694948
122,22.881029,0.103113,2.549690,1.576173
123,27.686126,0.085683,2.635449,1.444245
124,18.009939,0.090756,2.375787,1.091820
125,20.951615,0.076354,2.378470,1.013752
126,27.011109,0.089390,2.268034,0.726476
127,29.239387,0.101219,3.073870,1.488133
128,36.384161,0.095182,2.163106,0.743033
129,28.921383,0.067736,1.624799,0.560026
130,23.723103,0.066686,2.781912,1.521576
131,28.788267,0.090810,1.083418,0.199218
132,19.027187,0.084766,2.459402,1.045971
133,14.587231,0.082236,2.396534,0.895103
134,16.195247,0.067694,1.609582,1.101666
135,11.955728,0.092457,2.404103,1.052727
136,14.277907,0.068248,2.981227,0.934845
137,17.389971,0.074838,3.219759,1.113201
138,8.968953,0.089637,2.818503,1.079970
139,9.153148,0.108469,2.604882,0.802328
140,11.934755,0.073150,2.732587,1.003124
141,14.497082,0.101534,2.653014,1.468217
142,9.760998,0.072165,2.991549,1.190937
143,10.294312,0.087490,3.611482,1.395503
144,20.372097,0.078309,2.429598,0.561939
145,20.756341,0.076120,2.369302,1.502999
146,20.568608,0.062165,1.837632,0.716112
147,27.973768,0.088103,2.401491,1.073901
148,23.796516,0.080593,1.507387,0.231730
149,22.347080,0.067473,2.219283,1.001631
150,26.733545,0.094851,2.704907,1.141705
151,17.166917,0.069110,2.237342,1.449396
152,11.356741,0.084315,2.872261,1.130328
153,9.056529,0.063253,3.012076,1.866481
154,13.041449,0.080762,2.616996,0.790449
155,9.647436,0.078164,2.020283,1.116212
156,19.674222,0.112203,2.358979,1.573410
157,16.395674,0.093264,3.553068,1.179843
158,13.808499,0.076354,2.660571,1.750212
159,8.498013,0.046049,2.984261,1.362119
160,10.415027,0.050075,2.413122,1.109022
161,20.532554,0.119606,3.370447,1.704931
162,14.100770,0.091471,2.759620,1.552694
163,12.635291,0.094727,3.353042,1.538796
164,19.337164,0.064359,1.935865,0.728040
165,15.717905,0.077864,2.518881,0.749038
166,23.355673,0.083577,1.989241,0.589483
167,35.453558,0.070121,2.225304,0.651230
168,47.494814,0.095908,2.620842,1.251504
169,46.521427,0.098221,2.744433,1.227963
170,41.800954,0.061697,3.584393,1.501827
171,58.028498,0.074901,2.431941,1.040512
172,58.693246,0.090496,2.392252,1.276163
173,51.011478,0.072280,2.895451,1.202475
174,43.770451,0.081847,2.164481,0.954542
175,23.285934,0.063515,3.139729,1.961605
176,16.246116,0.072990,2.869178,1.126301
177,7.660797,0.083401,2.691843,1.420646
178,16.594880,0.093535,2.865064,0.849266
179,19.445486,0.084498,3.415622,1.257011
