week,elAppWT,elScanWT,urScanWT,OT
0,25.457184,0.169525,2.636188,0.642395
1,16.960374,0.188385,2.484550,0.256935
2,16.454719,0.213057,2.199666,0.352421
3,12.581081,0.188278,2.713448,0.342138
4,26.945816,0.204531,1.993200,0.202828
5,31.676580,0.182785,2.687156,0.656599
6,22.463178,0.205362,3.113426,0.680046
7,9.576861,0.178819,2.498787,0.481747
8,9.215979,0.171548,2.472282,0.135131
9,11.456291,0.183914,3.033564,0.972231
10,15.129162,0.201896,2.994067,0.407711
11,31.265822,0.187062,1.787776,0.495732
12,19.037779,0.193788,3.103953,0.720465
13,11.554846,0.182182,3.217487,0.840723
14,15.124490,0.175125,2.858735,0.754818
15,11.882137,0.174006,1.958882,0.214767
16,21.941142,0.173880,2.234182,0.860704
17,26.668779,0.214601,2.070384,0.253287
18,29.888599,0.180921,3.023400,1.045917
19,23.067205,0.199311,2.460188,0.635649
20,26.108313,0.171819,2.628023,1.024806
21,18.766212,0.169497,3.068193,0.247057
22,32.115743,0.194814,2.589732,0.776634
23,41.214804,0.195225,2.126846,0.460655
24,35.057205,0.210279,2.316960,0.559719
25,38.316008,0.210592,2.667198,0.250381
26,47.367915,0.197357,2.476465,0.543453
27,51.073315,0.206101,2.248124,0.609798
28,54.512968,0.203441,2.794979,0.305132
29,44.964016,0.186819,2.732335,0.228265
30,41.029430,0.173078,2.448344,0.702587
31,48.042150,0.190761,2.000845,0.110215
32,41.349581,0.202778,2.103746,0.210615
33,33.146955,0.189742,2.005271,0.418946
34,39.524468,0.173287,1.422663,0.224161
35,36.626939,0.198861,2.647086,0.596472
36,38.126107,0.191083,1.824676,0.146117
37,39.186448,0.190909,2.713856,0.640521
38,24.117869,0.189016,2.568719,0.609873
39,21.040697,0.182487,2.943544,0.312114
40,24.927811,0.205191,2.022512,0.136892
41,30.952204,0.194891,2.753485,0.651387
42,27.385323,0.202006,2.956601,0.643633
43,24.380802,0.210918,3.341522,0.927822
44,35.094695,0.183129,2.349094,0.111640
45,38.479427,0.179619,2.409644,0.620862
46,41.366794,0.172203,1.778829,0.203460
47,50.495321,0.209870,2.622045,0.642767
48,50.491561,0.180180,2.453533,0.170426
49,48.671532,0.188601,2.359936,0.249279
50,52.313791,0.192257,2.707617,0.291631
51,49.272084,0.191350,1.985468,0.618071
52,37.092192,0.196042,3.392571,0.722188
53,29.953998,0.167810,2.874331,0.994143
54,36.248236,0.178433,3.130913,0.322885
55,30.822918,0.189818,2.419786,0.331546
56,39.560162,0.168098,2.379516,1.049651
57,42.992513,0.181897,3.433238,0.972319
58,41.518267,0.220073,2.505754,0.283161
59,33.281797,0.157387,2.110598,0.149211
60,16.487934,0.165531,2.475319,0.603271
61,23.520187,0.185495,2.789029,1.168377
62,19.640007,0.171864,2.463111,0.628741
63,19.335533,0.195887,2.976844,0.658460
64,28.978611,0.189054,2.456067,0.288427
65,26.217169,0.177603,2.695714,0.627445
66,35.368471,0.170016,2.130375,0.143359
67,47.426993,0.175395,2.513704,0.240755
