week,elAppWT,elScanWT,urScanWT,OT
0,13.812118,0.207959,3.243882,1.438324
1,17.950734,0.166415,3.088886,1.067012
2,14.834058,0.210656,3.069624,1.268627
3,22.810974,0.184465,2.038815,0.623168
4,14.695971,0.189779,2.746390,1.088449
5,14.222377,0.195128,2.462953,0.688268
6,12.659686,0.161928,3.538866,1.818004
7,11.906820,0.179960,2.738135,0.943680
8,20.905147,0.182285,3.818693,1.535642
9,20.253451,0.156440,2.950406,1.200414
10,13.025278,0.190296,2.398253,0.968112
11,28.928038,0.224926,3.455430,1.925332
12,37.852538,0.179291,2.123730,0.995503
13,23.631022,0.168150,3.268485,1.075019
14,8.824994,0.169928,2.929749,1.332013
15,10.561332,0.197652,2.710700,1.148641
16,12.727138,0.181449,2.946611,1.639531
17,10.765030,0.188724,2.465809,0.641476
18,17.827704,0.228869,2.440185,0.732050
19,15.065909,0.179888,2.887088,1.332189
20,12.733586,0.191874,3.341805,1.298862
21,13.311056,0.150490,2.830620,0.597699
22,9.268211,0.173155,2.914242,1.313771
23,10.725101,0.156204,3.387051,1.786216
24,14.639861,0.187213,3.144496,1.352097
25,10.121473,0.190321,1.976646,0.286966
26,14.017273,0.188271,3.131572,1.275078
27,14.957191,0.191899,2.783880,0.522202
28,17.998503,0.206213,3.326056,0.736613
29,18.175742,0.193383,3.291336,1.749805
30,19.745798,0.190139,3.127377,0.728965
31,21.697470,0.184804,3.066267,1.163213
32,15.969045,0.196237,1.879303,0.715263
33,17.933528,0.177608,2.934806,1.079589
34,9.401728,0.173253,3.069419,1.310091
35,9.242652,0.179316,3.122469,1.286449
36,9.811660,0.174533,3.716541,1.410461
37,7.838680,0.189022,2.739276,0.813962
38,10.875597,0.139961,2.884867,0.969585
39,13.035763,0.186379,3.353153,0.997326
40,22.376232,0.214309,3.507965,1.481712
41,22.671244,0.196569,2.878406,0.615912
42,26.893969,0.177582,2.953908,1.510458
43,21.825183,0.183047,3.594328,1.185177
44,17.981874,0.181772,3.394918,1.376655
45,10.609001,0.174692,2.993204,1.668097
46,12.445053,0.193197,2.992179,1.224160
47,10.041263,0.163545,2.911097,1.772317
48,17.260310,0.187471,2.335112,0.959107
49,18.133030,0.175335,3.039914,1.370734
50,23.416124,0.160915,2.639465,0.676261
51,24.521223,0.187354,1.677903,0.616426
52,30.363880,0.173414,2.709572,0.769505
53,24.225284,0.196421,3.252386,1.436468
54,12.329055,0.182197,2.794351,1.549009
55,8.863067,0.199343,2.529439,1.105548
56,11.135017,0.180616,3.751301,1.486430
57,16.632799,0.210004,3.561293,1.654870
58,16.959580,0.174725,3.024895,1.116051
59,9.603170,0.171736,2.938952,0.347205
60,9.360913,0.179843,3.286190,1.136593
61,11.296509,0.198558,2.049381,1.188287
62,12.325820,0.195722,3.451559,1.421583
63,22.935963,0.202481,3.250849,1.431355
64,26.547815,0.192887,2.563665,0.948747
65,29.146228,0.201554,2.983454,0.763596
66,24.326808,0.205107,3.632052,1.743403
67,8.595653,0.204082,2.657011,1.038003
68,15.813501,0.195167,3.526870,1.304321
69,12.444957,0.184662,2.897507,1.128275
70,12.594227,0.175125,3.902053,1.885323
71,10.872412,0.205830,2.887220,0.924919
72,10.036504,0.172937,3.576406,2.076657
73,14.510604,0.179864,2.595338,1.307694
74,8.095115,0.178388,2.392620,1.418471
75,7.753231,0.154309,2.766186,0.890619
76,11.647469,0.176910,3.185217,1.358863
77,9.330960,0.166285,2.694503,1.282011
78,7.344709,0.183194,3.590883,0.768028
79,10.841753,0.168803,3.220192,0.981765
80,16.085794,0.210338,3.375066,0.647073
81,12.082871,0.162144,1.948576,0.690329
82,17.425884,0.206436,3.497798,1.069438
83,16.586981,0.176460,2.616348,0.885601
84,8.739394,0.200086,3.289276,1.450270
85,11.665810,0.166508,2.815724,1.445585
86,11.052897,0.181126,3.685870,0.638608
87,11.164028,0.205157,3.072264,1.329914
88,9.419300,0.191528,2.317536,0.969369
89,14.003075,0.228424,3.782862,1.685895
90,16.629662,0.164369,2.098084,0.646714
91,13.330326,0.191368,2.589446,0.822750
92,8.533157,0.167638,3.509315,1.203265
93,10.923944,0.200334,3.503039,1.505826
94,18.474829,0.183499,2.021620,0.629285
95,23.702441,0.189575,2.691688,0.666470
96,16.273730,0.178778,3.094861,1.333651
97,10.414733,0.192934,4.011299,1.042072
98,10.772555,0.190946,3.103656,0.745648
99,8.484169,0.163717,2.021577,0.828174
100,15.843310,0.181775,3.182223,1.374313
101,15.724017,0.181024,2.388661,0.760013
102,9.482621,0.175418,3.037948,1.319940
103,11.330086,0.192348,3.241059,1.152425
104,21.077614,0.201483,2.953068,1.290108
105,16.446456,0.194952,3.019705,0.739177
106,12.533433,0.201060,3.258663,1.662476
107,18.047439,0.199136,3.524831,1.252336
108,13.631629,0.201873,3.250794,1.552154
109,12.780506,0.187963,2.910817,1.379919
110,10.458092,0.179416,3.325827,1.372561
111,8.860530,0.161564,2.617201,0.240581
112,7.138954,0.153342,3.591602,1.379838
113,7.423367,0.197165,2.926783,1.195897
114,10.481192,0.174684,4.021071,1.432383
115,17.511578,0.183684,3.213931,0.713841
116,15.040073,0.204733,3.098051,0.984835
117,11.884146,0.184594,3.240353,1.859522
118,8.236776,0.187901,2.869553,1.096735
119,11.785473,0.193554,3.141207,1.186572
120,12.397949,0.182451,3.315954,1.782900
121,13.881306,0.171750,2.542111,0.617245
122,12.295671,0.194348,2.241184,0.742517
123,6.843493,0.182706,2.764191,0.873434
124,8.938258,0.173544,3.541715,1.826125
125,12.442372,0.159997,2.179703,0.896221
126,8.073064,0.178619,3.557715,1.138804
127,8.883041,0.195003,3.207799,1.884619
128,10.325610,0.186433,3.701430,1.925252
129,10.309269,0.207770,3.296744,1.361565
130,9.669158,0.169626,2.737578,1.366709
131,16.261817,0.205327,3.979183,1.588021
132,9.673069,0.207491,3.062372,0.744084
133,11.413633,0.201130,3.531037,1.035170
134,12.564513,0.161976,2.570148,1.438851
135,15.351078,0.164744,2.501990,0.777957
136,17.951680,0.181310,2.731850,1.086247
137,15.864386,0.213177,2.463522,0.940901
138,19.608525,0.194472,3.536867,1.385673
139,21.561484,0.192755,3.285745,1.859124
140,26.538286,0.169930,3.166709,1.308272
141,31.266285,0.176834,2.166538,0.697663
142,30.420337,0.185349,2.244621,0.256694
143,19.811651,0.188049,2.452242,0.656587
144,13.001743,0.244217,2.760143,1.455393
145,11.327674,0.163875,2.889039,1.268287
146,10.144115,0.165857,2.737769,1.061898
147,6.504719,0.178025,2.728217,0.909987
