week,elAppWT,elScanWT,urScanWT,OT
0,29.726967,0.204224,3.080425,1.710782
1,17.447276,0.170431,2.385553,1.528532
2,10.869223,0.170693,2.809620,1.163497
3,19.436343,0.158428,2.765926,1.120303
4,20.695411,0.183500,3.384332,1.804690
5,17.519103,0.186577,2.870386,1.087410
6,24.655558,0.208557,2.413537,1.352600
7,26.963548,0.208549,2.431448,1.170119
8,24.163769,0.182921,2.683176,1.307495
9,12.548447,0.216475,2.999739,1.224620
10,13.005596,0.198472,2.591136,1.093066
11,10.157643,0.137243,2.325200,0.937234
12,10.413647,0.192020,2.059654,1.056870
13,9.294903,0.177570,2.431083,1.334529
14,10.769240,0.165984,2.293408,0.549650
15,8.561944,0.202083,2.389154,1.172270
16,13.468368,0.186458,2.484684,1.345747
17,23.550172,0.161926,2.624344,1.007057
18,28.124825,0.209157,2.370015,0.326472
19,22.702121,0.172768,3.069026,1.636654
20,20.221588,0.185381,2.444648,0.620817
21,17.007204,0.179932,3.014214,0.940436
22,15.106132,0.183232,2.251890,0.597992
23,14.139532,0.153390,2.655434,1.464121
24,10.289225,0.196481,3.022326,1.250393
25,14.848082,0.193548,2.273143,1.095463
26,10.601196,0.178031,2.531811,1.344586
27,8.308495,0.153185,1.990124,0.601644
28,12.523657,0.169506,3.132503,1.907295
29,18.628289,0.189140,2.442853,1.274586
30,17.900711,0.209544,2.688844,0.977806
31,11.257314,0.177336,2.721388,1.288607
32,19.777504,0.186770,2.699789,0.976139
33,14.824795,0.175494,2.836013,0.981649
34,9.681679,0.145808,3.004321,0.715660
35,19.804201,0.157746,2.561918,0.373613
36,18.622420,0.171858,2.503032,0.645076
37,30.632798,0.179221,3.250926,1.437914
38,19.598047,0.206347,3.435520,1.531628
39,8.229907,0.195739,2.743094,1.858952
40,8.169230,0.209020,2.834997,1.176539
41,13.666063,0.176037,1.980418,0.185972
42,17.319113,0.185064,2.966815,1.409057
43,15.653957,0.223140,2.396878,1.075125
44,17.595443,0.194196,2.803948,1.077398
45,17.410532,0.162310,2.660292,0.936505
46,12.806154,0.180047,2.927942,1.074751
47,17.510982,0.188133,2.501441,0.997398
48,18.371661,0.177380,2.336284,0.527214
49,16.473739,0.162901,2.627581,0.997594
50,9.503819,0.180233,2.473614,1.452608
51,12.193684,0.179726,3.469496,0.972634
52,19.662357,0.176736,3.110166,1.671145
53,19.758692,0.202802,2.727396,1.158711
54,25.733897,0.176727,2.708474,1.384663
55,18.919669,0.170902,2.652654,0.960819
56,14.241855,0.179362,2.527126,0.316983
57,19.190105,0.178583,2.708891,1.035324
58,21.335335,0.209934,2.143934,0.663972
59,32.420319,0.190598,2.110448,0.931551
60,31.305355,0.169927,2.163566,0.564261
61,20.825822,0.177198,2.404101,1.043184
62,11.428257,0.178226,2.101680,0.698119
63,5.541664,0.172016,2.670749,0.628544
64,10.634694,0.200617,1.935330,1.335274
65,12.267246,0.190602,2.846489,1.061521
66,10.243874,0.179261,2.844073,0.980216
67,12.162059,0.181253,2.197590,0.316888
68,12.763274,0.189172,2.296391,1.101809
69,20.075147,0.204277,2.826833,1.133203
70,15.481093,0.150590,3.209095,1.512042
71,19.072647,0.156965,2.556951,1.408449
72,16.503640,0.183319,2.578483,1.839405
73,19.003623,0.170314,3.747312,1.454673
74,14.195873,0.168197,2.494237,0.653412
75,14.709936,0.185722,2.584075,1.448888
76,16.915957,0.199027,3.005135,1.541114
77,13.695705,0.163659,1.643440,0.614840
78,15.543859,0.170473,1.900080,0.510569
79,15.906333,0.174045,2.057963,0.545799
80,19.472254,0.184767,2.928571,1.684360
81,15.637669,0.185524,2.111105,0.702827
82,19.150229,0.174107,2.713864,1.268627
83,22.623559,0.175009,3.066569,1.057317
84,15.268275,0.194112,3.115972,1.293102
85,11.822635,0.198725,2.470581,0.845141
86,8.263101,0.170167,2.623277,1.087214
87,10.223420,0.155042,2.424689,0.855143
88,10.103860,0.186658,1.711641,0.212780
89,11.954716,0.169072,3.005083,1.853458
90,17.206492,0.175413,2.615733,1.444096
91,19.892673,0.172332,2.993724,1.386215
92,15.402219,0.187030,1.909669,0.542370
93,9.034555,0.172836,2.207199,0.945866
94,13.082114,0.175827,1.840101,1.099772
