week,elAppWT,elScanWT,urScanWT,OT
0,14.454970,0.168177,2.531627,1.037817
1,13.624602,0.204158,2.741001,1.289448
2,12.184380,0.190166,1.797107,1.056704
3,14.161293,0.185252,2.470614,0.885554
4,21.223485,0.182262,2.576440,1.283817
5,21.747397,0.185999,2.548661,1.298944
6,10.235453,0.172292,3.256586,0.873997
7,10.569405,0.139715,2.501997,0.922330
8,9.751874,0.142415,2.785169,1.072697
9,12.327310,0.191968,1.946400,1.019543
10,21.994531,0.184681,2.372711,0.837532
11,28.142269,0.201602,2.791739,1.341779
12,30.928690,0.217896,3.084435,1.749694
13,18.210711,0.184959,3.050641,1.241758
14,13.419610,0.205295,3.153636,1.346344
15,17.556380,0.188185,2.532309,0.685631
16,19.861130,0.170446,3.153183,1.511507
17,25.549259,0.169667,3.066100,0.951693
18,39.756445,0.187293,3.718153,1.413543
19,40.035806,0.169327,2.499532,1.021131
20,43.606370,0.156576,2.206918,1.254507
21,38.171732,0.181876,2.309828,0.933673
22,33.125318,0.195815,2.918848,0.656756
23,34.168306,0.200198,2.878622,1.635024
24,36.121245,0.160896,1.879300,0.185114
25,27.230286,0.174458,2.787359,1.296662
26,24.908697,0.187537,3.227896,1.551289
27,16.859167,0.152512,3.216867,2.067817
28,22.004361,0.172092,3.188386,1.493269
29,12.621343,0.144806,3.026318,1.113469
30,7.403768,0.164875,2.910746,1.846255
31,8.702927,0.169178,2.189819,1.451563
32,8.000001,0.163256,1.917702,0.941220
33,8.363240,0.153682,2.585206,1.171387
34,10.115257,0.155446,2.274516,0.907066
35,10.008368,0.169898,1.688382,0.512216
36,9.045291,0.187215,2.546126,0.974524
37,11.731094,0.166912,2.203289,0.485370
38,13.807624,0.184861,2.092280,0.593153
39,12.070188,0.193755,2.715077,1.007582
40,15.299028,0.160803,2.724507,1.514175
41,13.285838,0.183958,2.643624,0.992552
42,16.849594,0.173765,3.148011,0.319806
43,15.416480,0.225629,2.110200,0.645528
44,9.632266,0.157145,2.752771,1.309647
45,16.152822,0.153353,2.763560,0.892295
46,14.949983,0.199200,2.594176,1.371510
47,16.565760,0.174258,2.286413,0.996843
48,7.010227,0.168997,2.299265,1.057339
49,15.321368,0.161665,2.335787,0.857300
50,12.057325,0.153925,2.102379,0.531265
51,9.620318,0.168269,2.186692,0.602645
52,14.649572,0.203471,2.392162,0.912894
53,17.435620,0.204967,3.410636,1.745316
54,14.530766,0.182533,1.505492,0.227736
55,10.262288,0.173476,2.714304,0.566527
56,13.305015,0.166377,3.306752,1.415399
57,20.494767,0.178056,3.327242,1.525588
58,18.949408,0.184980,2.141862,1.022910
59,8.813640,0.178504,2.764761,0.780013
60,10.749550,0.199403,2.791872,0.775281
61,14.847439,0.179581,2.100898,0.578605
62,14.294754,0.154279,1.792150,0.675936
63,15.425656,0.215057,2.666934,0.939538
64,19.629989,0.185099,2.031671,1.132279
65,27.934113,0.201064,2.253869,0.689726
66,26.967206,0.183652,2.150212,0.320404
67,20.475896,0.211316,2.959892,1.731453
68,27.030741,0.181330,2.022403,1.054739
69,21.843665,0.213739,2.679535,1.398224
70,13.725964,0.198805,2.820764,1.327865
71,12.945493,0.175987,2.669223,0.354556
72,13.316772,0.185951,2.450660,1.164251
73,20.394031,0.188298,1.859818,0.464181
74,23.664607,0.167175,2.112381,1.245741
75,25.794193,0.160784,2.653874,0.560895
76,26.237721,0.167314,2.314935,1.455983
77,19.195422,0.163168,2.576494,0.552415
78,8.055335,0.171172,2.440064,0.946745
79,12.485229,0.166328,2.052133,0.837733
80,17.462231,0.194982,2.401411,0.956483
81,9.669125,0.153654,2.936390,1.472868
82,10.127095,0.157643,2.434947,0.611744
83,16.950224,0.172686,2.825575,1.421867
84,17.356876,0.183060,2.055210,0.849201
85,14.893357,0.216892,2.516651,0.680415
86,19.435925,0.221460,2.724189,1.378473
87,20.941770,0.185569,2.334049,0.918437
88,18.756269,0.225516,2.792695,1.381487
89,12.187284,0.193786,3.360713,1.386612
90,7.609837,0.177942,2.267374,1.411792
91,6.641064,0.123261,1.769692,0.236206
92,9.128796,0.136468,2.907350,1.324802
93,14.954323,0.219440,1.586296,0.947518
94,12.389753,0.187969,2.760542,1.338845
95,18.805032,0.202738,1.705728,0.256164
96,16.247580,0.173046,2.520669,0.714772
97,24.650863,0.171913,3.090078,0.697824
98,14.725006,0.199558,1.987854,0.872525
99,16.603483,0.153342,2.294907,0.881471
100,22.960120,0.199735,3.112993,1.624250
101,14.611002,0.176905,2.047125,0.668456
102,12.216021,0.164727,2.500290,0.767346
103,13.485370,0.179834,2.253639,0.922734
104,9.734095,0.160251,2.359541,1.350627
105,10.358018,0.204583,2.827545,1.122978
106,12.910586,0.204799,2.297889,1.087252
107,15.080076,0.167947,2.018733,0.622067
108,8.173000,0.182394,2.495438,1.228333
109,7.053945,0.147818,3.079360,0.949511
110,9.448878,0.164238,2.086367,0.693611
111,7.243170,0.170423,1.966078,0.554507
112,11.022139,0.165008,2.382298,1.217781
113,11.605428,0.194728,2.659733,0.340149
114,21.092483,0.215742,2.619387,1.010625
115,19.958377,0.176049,2.257871,1.203902
116,21.013539,0.212135,2.696475,1.471988
117,33.080529,0.191899,1.578415,0.560967
118,43.198980,0.134561,3.136813,1.707837
119,47.740629,0.188899,2.364521,0.752124
120,43.693420,0.193910,2.961081,0.663155
121,44.390786,0.235427,2.667556,1.332385
122,43.340724,0.175331,2.630141,1.079089
123,31.459278,0.139599,1.546512,0.398454
124,38.777887,0.217532,2.716986,1.243094
125,45.006121,0.191977,2.603863,0.666265
126,31.060114,0.207379,3.294459,1.202940
